,start,end,lenght,feature
1680,354351,354561,210,mRNA
1681,353943,353978,35,mRNA
1682,352181,352590,409,mRNA
1683,351884,352126,242,mRNA
1684,351586,351827,241,mRNA
1685,350765,351209,444,mRNA
1686,350603,350690,87,mRNA
1687,349730,350043,313,mRNA
1688,349481,349679,198,mRNA
1689,349213,349424,211,mRNA
1690,348995,349146,151,mRNA
1691,342922,343060,138,mRNA
1692,337536,337547,11,mRNA
1693,330271,330339,68,mRNA
1694,328816,329428,612,mRNA
1695,358550,358657,107,mRNA
1696,355310,355481,171,mRNA
1697,355031,355225,194,mRNA
1698,354680,354966,286,mRNA
1699,354351,354561,210,mRNA
1700,353943,353978,35,mRNA
1701,352181,352590,409,mRNA
1702,351884,352126,242,mRNA
1703,351586,351827,241,mRNA
1704,350765,351209,444,mRNA
1705,350603,350690,87,mRNA
1706,349730,350043,313,mRNA
1707,349481,349679,198,mRNA
1708,349213,349424,211,mRNA
1709,348995,349146,151,mRNA
1710,342922,343060,138,mRNA
1711,328816,329428,612,mRNA
1712,358550,358657,107,mRNA
1713,355310,355481,171,mRNA
1714,355031,355225,194,mRNA
1715,354680,354966,286,mRNA
1716,354351,354561,210,mRNA
1717,353943,353978,35,mRNA
1718,352181,352590,409,mRNA
1719,351884,352126,242,mRNA
1720,351586,351827,241,mRNA
1721,350765,351209,444,mRNA
1722,350603,350690,87,mRNA
1723,349730,350043,313,mRNA
1724,349481,349679,198,mRNA
1725,349213,349424,211,mRNA
1726,348995,349146,151,mRNA
1727,342922,343060,138,mRNA
1728,330271,330339,68,mRNA
1729,328816,329428,612,mRNA
1730,358550,358657,107,mRNA
1731,355310,355481,171,mRNA
1732,355031,355225,194,mRNA
1733,354680,354966,286,mRNA
1734,354351,354561,210,mRNA
1735,353943,353978,35,mRNA
1736,352181,352590,409,mRNA
1737,351884,352126,242,mRNA
1738,351586,351827,241,mRNA
1739,350765,351209,444,mRNA
1740,350603,350690,87,mRNA
1741,349730,350043,313,mRNA
1742,349481,349679,198,mRNA
1743,349213,349424,211,mRNA
1744,348995,349146,151,mRNA
1745,342922,343060,138,mRNA
1746,331398,332002,604,mRNA
1747,330271,330339,68,mRNA
1748,328816,329428,612,mRNA
1749,355310,355466,156,CDS
1750,355031,355225,194,CDS
1751,354680,354966,286,CDS
1752,354351,354561,210,CDS
1753,352181,352590,409,CDS
1754,351884,352126,242,CDS
1755,351586,351827,241,CDS
1756,350765,351209,444,CDS
1757,350603,350690,87,CDS
1758,349730,350043,313,CDS
1759,349481,349679,198,CDS
1760,349213,349424,211,CDS
1761,348995,349146,151,CDS
1762,342922,343060,138,CDS
1763,330271,330339,68,CDS
1764,329207,329428,221,CDS
1765,355310,355466,156,CDS
1766,355031,355225,194,CDS
1767,354680,354966,286,CDS
1768,354351,354561,210,CDS
1769,353943,353978,35,CDS
1770,352181,352590,409,CDS
1771,351884,352126,242,CDS
1772,351586,351827,241,CDS
1773,350765,351209,444,CDS
1774,350603,350690,87,CDS
1775,349730,350043,313,CDS
1776,349481,349679,198,CDS
1777,349213,349424,211,CDS
1778,348995,349146,151,CDS
1779,342922,343060,138,CDS
1780,329207,329428,221,CDS
1781,355310,355466,156,CDS
1782,355031,355225,194,CDS
1783,354680,354966,286,CDS
1784,354351,354561,210,CDS
1785,353943,353978,35,CDS
1786,352181,352590,409,CDS
1787,351884,352126,242,CDS
1788,351586,351827,241,CDS
1789,350765,351209,444,CDS
1790,350603,350690,87,CDS
1791,349730,350043,313,CDS
1792,349481,349679,198,CDS
1793,349213,349424,211,CDS
1794,348995,349146,151,CDS
1795,342922,343060,138,CDS
1796,330271,330339,68,CDS
1797,329207,329428,221,CDS
1798,355310,355466,156,CDS
1799,355031,355225,194,CDS
1800,354680,354966,286,CDS
1801,354351,354561,210,CDS
1802,353943,353978,35,CDS
1803,352181,352590,409,CDS
1804,351884,352126,242,CDS
1805,351586,351827,241,CDS
1806,350765,351209,444,CDS
1807,350603,350690,87,CDS
1808,349730,350043,313,CDS
1809,349481,349679,198,CDS
1810,349213,349424,211,CDS
1811,348995,349146,151,CDS
1812,342922,343060,138,CDS
1813,330271,330339,68,CDS
1814,329207,329428,221,CDS
1815,355310,355466,156,CDS
1816,355031,355225,194,CDS
1817,354680,354966,286,CDS
1818,354351,354561,210,CDS
1819,353943,353978,35,CDS
1820,352181,352590,409,CDS
1821,351884,352126,242,CDS
1822,351586,351827,241,CDS
1823,350765,351209,444,CDS
1824,350603,350690,87,CDS
1825,349730,350043,313,CDS
1826,349481,349679,198,CDS
1827,349213,349424,211,CDS
1828,348995,349146,151,CDS
1829,342922,343060,138,CDS
1830,330271,330339,68,CDS
1831,329207,329428,221,CDS
1832,355310,355466,156,CDS
1833,355031,355225,194,CDS
1834,354680,354966,286,CDS
1835,354351,354561,210,CDS
1836,353943,353978,35,CDS
1837,352181,352590,409,CDS
1838,351884,352126,242,CDS
1839,351586,351827,241,CDS
1840,350765,351209,444,CDS
1841,350603,350690,87,CDS
1842,349730,350043,313,CDS
1843,349481,349679,198,CDS
1844,349213,349424,211,CDS
1845,348995,349146,151,CDS
1846,342922,343060,138,CDS
1847,337536,337547,11,CDS
1848,329207,329428,221,CDS
1849,355310,355466,156,CDS
1850,355031,355225,194,CDS
1851,354680,354966,286,CDS
1852,354351,354561,210,CDS
1853,353943,353978,35,CDS
1854,352181,352590,409,CDS
1855,351884,352126,242,CDS
1856,351586,351827,241,CDS
1857,350765,351209,444,CDS
1858,350603,350690,87,CDS
1859,349730,350043,313,CDS
1860,349481,349679,198,CDS
1861,349213,349424,211,CDS
1862,348995,349146,151,CDS
1863,342922,343060,138,CDS
1864,337536,337547,11,CDS
1865,330271,330339,68,CDS
1866,329207,329428,221,CDS
1867,358550,358657,107,mRNA
1868,355310,355481,171,mRNA
1869,355031,355225,194,mRNA
1870,354680,354966,286,mRNA
1871,354351,354561,210,mRNA
1872,353943,353978,35,mRNA
1873,352181,352590,409,mRNA
1874,351884,352126,242,mRNA
1875,351586,351827,241,mRNA
1876,350765,351209,444,mRNA
1877,350603,350690,87,mRNA
1878,349730,350043,313,mRNA
1879,349481,349679,198,mRNA
1880,349213,349424,211,mRNA
1881,348995,349146,151,mRNA
1882,342922,343060,138,mRNA
1883,329517,332002,2485,mRNA
1884,358550,358657,107,mRNA
1885,355310,355481,171,mRNA
1886,355031,355225,194,mRNA
1887,354680,354966,286,mRNA
1888,354351,354561,210,mRNA
1889,353943,353978,35,mRNA
1890,352181,352590,409,mRNA
1891,351884,352126,242,mRNA
1892,351586,351827,241,mRNA
1893,350765,351209,444,mRNA
1894,350603,350690,87,mRNA
1895,349730,350043,313,mRNA
1896,349481,349679,198,mRNA
1897,349213,349424,211,mRNA
1898,348995,349146,151,mRNA
1899,342922,343060,138,mRNA
1900,330856,332002,1146,mRNA
1901,355310,355466,156,CDS
1902,355031,355225,194,CDS
1903,354680,354966,286,CDS
1904,354351,354561,210,CDS
1905,353943,353978,35,CDS
1906,352181,352590,409,CDS
1907,351884,352126,242,CDS
1908,351586,351827,241,CDS
1909,350765,351209,444,CDS
1910,350603,350690,87,CDS
1911,349730,350043,313,CDS
1912,349481,349679,198,CDS
1913,349213,349424,211,CDS
1914,348995,349146,151,CDS
1915,342922,343060,138,CDS
1916,331565,332002,437,CDS
1917,355310,355466,156,CDS
1918,355031,355225,194,CDS
1919,354680,354966,286,CDS
1920,354351,354561,210,CDS
1921,353943,353978,35,CDS
1922,352181,352590,409,CDS
1923,351884,352126,242,CDS
1924,351586,351827,241,CDS
1925,350765,351209,444,CDS
1926,350603,350690,87,CDS
1927,349730,350043,313,CDS
1928,349481,349679,198,CDS
1929,349213,349424,211,CDS
1930,348995,349146,151,CDS
1931,342922,343060,138,CDS
1932,331565,332002,437,CDS
1933,355310,355466,156,CDS
1934,355031,355225,194,CDS
1935,354680,354966,286,CDS
1936,354351,354561,210,CDS
1937,353943,353978,35,CDS
1938,352181,352590,409,CDS
1939,351884,352126,242,CDS
1940,351586,351827,241,CDS
1941,350765,351209,444,CDS
1942,350603,350690,87,CDS
1943,349730,350043,313,CDS
1944,349481,349679,198,CDS
1945,349213,349424,211,CDS
1946,348995,349146,151,CDS
1947,342922,343060,138,CDS
1948,331565,332002,437,CDS
1949,332341,332772,431,mobile_element
1950,333282,333466,184,mobile_element
1951,358550,358657,107,mRNA
1952,355310,355481,171,mRNA
1953,355031,355225,194,mRNA
1954,354680,354966,286,mRNA
1955,354351,354561,210,mRNA
1956,353943,353978,35,mRNA
1957,352181,352590,409,mRNA
1958,351884,352126,242,mRNA
1959,351586,351827,241,mRNA
1960,350765,351209,444,mRNA
1961,350603,350690,87,mRNA
1962,349730,350043,313,mRNA
1963,349481,349679,198,mRNA
1964,349213,349424,211,mRNA
1965,348995,349146,151,mRNA
1966,342922,343060,138,mRNA
1967,334670,335073,403,mRNA
1968,355310,355466,156,CDS
1969,355031,355225,194,CDS
1970,354680,354966,286,CDS
1971,354351,354561,210,CDS
1972,353943,353978,35,CDS
1973,352181,352590,409,CDS
1974,351884,352126,242,CDS
1975,351586,351827,241,CDS
1976,350765,351209,444,CDS
1977,350603,350690,87,CDS
1978,349730,350043,313,CDS
1979,349481,349679,198,CDS
1980,349213,349424,211,CDS
1981,348995,349146,151,CDS
1982,342922,343060,138,CDS
1983,335041,335073,32,CDS
1984,339043,339098,55,mobile_element
1985,343136,343180,44,mobile_element
1986,343610,343693,83,mobile_element
1987,344055,346552,2497,mobile_element
1988,346641,347726,1085,mobile_element
1989,350235,350311,76,mobile_element
1990,353513,353606,93,mobile_element
1991,356642,356937,295,mobile_element
1992,357584,357789,205,mobile_element
1993,359938,375554,15616,gene
1994,359938,359980,42,mRNA
1995,360587,361006,419,mRNA
1996,362304,362613,309,mRNA
1997,362671,362882,211,mRNA
1998,362946,363134,188,mRNA
1999,363494,363639,145,mRNA
2000,363868,364941,1073,mRNA
2001,365674,366762,1088,mRNA
2002,369507,369744,237,mRNA
2003,369810,369964,154,mRNA
2004,371091,371357,266,mRNA
2005,371813,372176,363,mRNA
2006,372250,375554,3304,mRNA
2007,359938,359980,42,mRNA
2008,360587,361006,419,mRNA
2009,362304,362613,309,mRNA
2010,362671,362882,211,mRNA
2011,362946,363134,188,mRNA
2012,363494,363639,145,mRNA
2013,363868,364941,1073,mRNA
2014,365674,366762,1088,mRNA
2015,369507,369744,237,mRNA
2016,369810,369964,154,mRNA
2017,371091,371357,266,mRNA
2018,371813,372176,363,mRNA
2019,372250,374973,2723,mRNA
2020,359938,360358,420,mRNA
2021,360587,361006,419,mRNA
2022,362304,362613,309,mRNA
2023,362671,362882,211,mRNA
2024,362946,363134,188,mRNA
2025,363494,363645,151,mRNA
2026,363868,364941,1073,mRNA
2027,365674,365805,131,mRNA
2028,365860,366762,902,mRNA
2029,369507,369744,237,mRNA
2030,369810,369964,154,mRNA
2031,371091,371357,266,mRNA
2032,371813,372176,363,mRNA
2033,372250,372784,534,mRNA
2034,359938,360284,346,mRNA
2035,360587,361006,419,mRNA
2036,362304,362613,309,mRNA
2037,362671,362882,211,mRNA
2038,362946,363134,188,mRNA
2039,363494,363639,145,mRNA
2040,363868,364941,1073,mRNA
2041,365674,366762,1088,mRNA
2042,369507,369744,237,mRNA
2043,369810,369964,154,mRNA
2044,371091,371357,266,mRNA
2045,371813,372176,363,mRNA
2046,372250,372784,534,mRNA
2047,359938,360284,346,mRNA
2048,360587,361006,419,mRNA
2049,362304,362613,309,mRNA
2050,362671,362882,211,mRNA
2051,362946,363134,188,mRNA
2052,363494,363639,145,mRNA
2053,364024,364941,917,mRNA
2054,365674,366762,1088,mRNA
2055,369507,369744,237,mRNA
2056,369810,369964,154,mRNA
2057,371091,371357,266,mRNA
2058,371813,372176,363,mRNA
2059,372250,372784,534,mRNA
2060,360691,361006,315,CDS
2061,362304,362613,309,CDS
2062,362671,362882,211,CDS
2063,362946,363134,188,CDS
2064,363494,363645,151,CDS
2065,363868,364941,1073,CDS
2066,365674,365805,131,CDS
2067,365860,366762,902,CDS
2068,369507,369744,237,CDS
2069,369810,369964,154,CDS
2070,371091,371357,266,CDS
2071,371813,372176,363,CDS
2072,372250,372392,142,CDS
2073,360691,361006,315,CDS
2074,362304,362613,309,CDS
2075,362671,362882,211,CDS
2076,362946,363134,188,CDS
2077,363494,363639,145,CDS
2078,363868,364941,1073,CDS
2079,365674,366762,1088,CDS
2080,369507,369744,237,CDS
2081,369810,369964,154,CDS
2082,371091,371357,266,CDS
2083,371813,372176,363,CDS
2084,372250,372392,142,CDS
2085,360691,361006,315,CDS
2086,362304,362613,309,CDS
2087,362671,362882,211,CDS
2088,362946,363134,188,CDS
2089,363494,363639,145,CDS
2090,363868,364941,1073,CDS
2091,365674,366762,1088,CDS
2092,369507,369744,237,CDS
2093,369810,369964,154,CDS
2094,371091,371357,266,CDS
2095,371813,372176,363,CDS
2096,372250,372392,142,CDS
2097,360691,361006,315,CDS
2098,362304,362613,309,CDS
2099,362671,362882,211,CDS
2100,362946,363134,188,CDS
2101,363494,363639,145,CDS
2102,363868,364941,1073,CDS
2103,365674,366762,1088,CDS
2104,369507,369744,237,CDS
2105,369810,369964,154,CDS
2106,371091,371357,266,CDS
2107,371813,372176,363,CDS
2108,372250,372392,142,CDS
2109,360691,361006,315,CDS
2110,362304,362613,309,CDS
2111,362671,362882,211,CDS
2112,362946,363134,188,CDS
2113,363494,363639,145,CDS
2114,364024,364941,917,CDS
2115,365674,366762,1088,CDS
2116,369507,369744,237,CDS
2117,369810,369964,154,CDS
2118,371091,371357,266,CDS
2119,371813,372176,363,CDS
2120,372250,372392,142,CDS
2121,361423,362060,637,mobile_element
2122,362145,362207,62,mobile_element
2123,366871,367070,199,mobile_element
2124,367340,368083,743,mobile_element
2125,367425,367913,488,mobile_element
2126,369982,370998,1016,mobile_element
2127,373638,373864,226,mobile_element
2128,373907,374053,146,mobile_element
2129,374066,374746,680,mobile_element
2130,375433,375504,71,mobile_element
2131,375640,395605,19965,gene
2132,393862,395605,1743,mRNA
2133,390425,391544,1119,mRNA
2134,386907,386984,77,mRNA
2135,382123,382408,285,mRNA
2136,378716,378900,184,mRNA
2137,378396,378561,165,mRNA
2138,377885,378202,317,mRNA
2139,377758,377825,67,mRNA
2140,377094,377669,575,mRNA
2141,375640,376631,991,mRNA
2142,393263,393410,147,mRNA
2143,390425,391544,1119,mRNA
2144,386907,386984,77,mRNA
2145,382123,382408,285,mRNA
2146,378716,378900,184,mRNA
2147,378396,378531,135,mRNA
2148,377885,378202,317,mRNA
2149,377758,377825,67,mRNA
2150,377094,377669,575,mRNA
2151,375640,376631,991,mRNA
2152,393263,393410,147,mRNA
2153,390425,391544,1119,mRNA
2154,386907,386984,77,mRNA
2155,382123,382408,285,mRNA
2156,378716,378900,184,mRNA
2157,378396,378561,165,mRNA
2158,377885,378202,317,mRNA
2159,377758,377825,67,mRNA
2160,377094,377669,575,mRNA
2161,375640,376631,991,mRNA
2162,387829,388322,493,mRNA
2163,386907,386984,77,mRNA
2164,382123,382408,285,mRNA
2165,378716,378900,184,mRNA
2166,378396,378561,165,mRNA
2167,377885,378202,317,mRNA
2168,377758,377825,67,mRNA
2169,377094,377669,575,mRNA
2170,375640,376631,991,mRNA
2171,390425,391531,1106,CDS
2172,386907,386984,77,CDS
2173,382123,382408,285,CDS
2174,378716,378900,184,CDS
2175,378396,378531,135,CDS
2176,377885,378202,317,CDS
2177,377758,377825,67,CDS
2178,377094,377669,575,CDS
2179,375963,376631,668,CDS
2180,390425,391531,1106,CDS
2181,386907,386984,77,CDS
2182,382123,382408,285,CDS
2183,378716,378900,184,CDS
2184,378396,378561,165,CDS
2185,377885,378202,317,CDS
2186,377758,377825,67,CDS
2187,377094,377669,575,CDS
2188,375963,376631,668,CDS
2189,390425,391531,1106,CDS
2190,386907,386984,77,CDS
2191,382123,382408,285,CDS
2192,378716,378900,184,CDS
2193,378396,378561,165,CDS
2194,377885,378202,317,CDS
2195,377758,377825,67,CDS
2196,377094,377669,575,CDS
2197,375963,376631,668,CDS
2198,387829,387858,29,CDS
2199,386907,386984,77,CDS
2200,382123,382408,285,CDS
2201,378716,378900,184,CDS
2202,378396,378561,165,CDS
2203,377885,378202,317,CDS
2204,377758,377825,67,CDS
2205,377094,377669,575,CDS
2206,375963,376631,668,CDS
2207,379034,379721,687,mobile_element
2208,380724,381275,551,gene
2209,380724,380811,87,ncRNA
2210,381045,381275,230,ncRNA
2211,381620,381698,78,mobile_element
2212,381817,381904,87,mobile_element
2213,383022,383590,568,mobile_element
2214,389584,389647,63,mobile_element
2215,389769,390063,294,mobile_element
2216,391697,392037,340,mobile_element
2217,395396,395954,558,gene
2218,395396,395954,558,ncRNA
2219,400703,400765,62,gene
2220,400703,400765,62,precursor_RNA
2221,400703,400724,21,ncRNA
2222,400744,400765,21,ncRNA
2223,402946,403294,348,mobile_element
2224,407772,407930,158,mobile_element
2225,408788,408844,56,mobile_element
2226,409488,409781,293,mobile_element
2227,410615,410678,63,mobile_element
2228,413080,413170,90,mobile_element
2229,413717,413997,280,mobile_element
2230,414008,414630,622,mobile_element
2231,414672,414749,77,mobile_element
2232,414828,415423,595,mobile_element
2233,415465,415542,77,mobile_element
2234,416990,417485,495,mobile_element
2235,417501,417628,127,mobile_element
2236,417634,417943,309,mobile_element
2237,419203,419263,60,mobile_element
2238,420028,421232,1204,mobile_element
2239,421253,421482,229,mobile_element
2240,422363,422723,360,mobile_element
2241,426067,426601,534,gene
2242,426067,426601,534,ncRNA
2243,427331,431769,4438,gene
2244,427331,427711,380,ncRNA
2245,429497,431769,2272,ncRNA
2246,429435,429547,112,mobile_element
2247,431271,431339,68,mobile_element
2248,431771,435221,3450,mobile_element
2249,431845,434740,2895,mobile_element
2250,432032,433189,1157,mobile_element
2251,433349,433717,368,mobile_element
2252,435224,435310,86,mobile_element
2253,436341,436666,325,mobile_element
2254,436957,443911,6954,gene
2255,443213,443911,698,mRNA
2256,442864,443154,290,mRNA
2257,442180,442389,209,mRNA
2258,439448,441451,2003,mRNA
2259,438975,439165,190,mRNA
2260,436957,438918,1961,mRNA
2261,443213,443393,180,CDS
2262,442864,443154,290,CDS
2263,442180,442389,209,CDS
2264,439448,441451,2003,CDS
2265,438975,439165,190,CDS
2266,437386,438918,1532,CDS
2267,445504,453947,8443,gene
2268,445504,447035,1531,mRNA
2269,447101,447235,134,mRNA
2270,449924,449968,44,mRNA
2271,450242,450316,74,mRNA
2272,450371,450509,138,mRNA
2273,451190,451454,264,mRNA
2274,452618,452744,126,mRNA
2275,452803,452890,87,mRNA
2276,452972,453947,975,mRNA
2277,445504,445648,144,mRNA
2278,447101,447235,134,mRNA
2279,450242,450316,74,mRNA
2280,450371,450509,138,mRNA
2281,451190,451454,264,mRNA
2282,452618,452744,126,mRNA
2283,452803,452890,87,mRNA
2284,452972,453947,975,mRNA
2285,446093,446486,393,mRNA
2286,446631,447035,404,mRNA
2287,447101,447235,134,mRNA
2288,450242,450316,74,mRNA
2289,450371,450509,138,mRNA
2290,451190,451454,264,mRNA
2291,452618,452744,126,mRNA
2292,452803,452890,87,mRNA
2293,452972,453947,975,mRNA
2294,446093,446486,393,mRNA
2295,446631,446751,120,mRNA
2296,446821,447035,214,mRNA
2297,447101,447235,134,mRNA
2298,449924,449968,44,mRNA
2299,450242,450316,74,mRNA
2300,450371,450509,138,mRNA
2301,451190,451454,264,mRNA
2302,452618,452744,126,mRNA
2303,452803,452890,87,mRNA
2304,452972,453947,975,mRNA
2305,446578,446751,173,mRNA
2306,446821,447035,214,mRNA
2307,447101,447235,134,mRNA
2308,449924,449968,44,mRNA
2309,450242,450316,74,mRNA
2310,450371,450509,138,mRNA
2311,451190,451454,264,mRNA
2312,452618,452744,126,mRNA
2313,452803,452890,87,mRNA
2314,452972,453947,975,mRNA
2315,446920,447035,115,CDS
2316,447101,447235,134,CDS
2317,449924,449968,44,CDS
2318,450242,450316,74,CDS
2319,450371,450509,138,CDS
2320,451190,451454,264,CDS
2321,452618,452744,126,CDS
2322,452803,452890,87,CDS
2323,452972,453199,227,CDS
2324,446920,447035,115,CDS
2325,447101,447235,134,CDS
2326,449924,449968,44,CDS
2327,450242,450316,74,CDS
2328,450371,450509,138,CDS
2329,451190,451454,264,CDS
2330,452618,452744,126,CDS
2331,452803,452890,87,CDS
2332,452972,453199,227,CDS
2333,446920,447035,115,CDS
2334,447101,447235,134,CDS
2335,449924,449968,44,CDS
2336,450242,450316,74,CDS
2337,450371,450509,138,CDS
2338,451190,451454,264,CDS
2339,452618,452744,126,CDS
2340,452803,452890,87,CDS
2341,452972,453199,227,CDS
2342,446920,447035,115,CDS
2343,447101,447235,134,CDS
2344,450242,450316,74,CDS
2345,450371,450509,138,CDS
2346,451190,451454,264,CDS
2347,452618,452744,126,CDS
2348,452803,452890,87,CDS
2349,452972,453199,227,CDS
2350,448779,449248,469,mobile_element
2351,449256,449770,514,mobile_element
2352,450309,450316,7,CDS
2353,450371,450509,138,CDS
2354,451190,451454,264,CDS
2355,452618,452744,126,CDS
2356,452803,452890,87,CDS
2357,452972,453199,227,CDS
2358,450697,451157,460,mobile_element
2359,454066,455145,1079,mobile_element
2360,455333,455514,181,mobile_element
2361,455676,455770,94,mobile_element
2362,455789,459194,3405,mobile_element
2363,456160,456266,106,mobile_element
2364,456287,456352,65,mobile_element
2365,456757,457862,1105,mobile_element
2366,459196,459640,444,mobile_element
2367,459768,461413,1645,gene
2368,459768,459907,139,ncRNA
2369,460056,461413,1357,ncRNA
2370,459887,466828,6941,gene
2371,466501,466828,327,mRNA
2372,464797,465315,518,mRNA
2373,463055,464740,1685,mRNA
2374,462388,462501,113,mRNA
2375,461505,462328,823,mRNA
2376,460714,461047,333,mRNA
2377,460203,460656,453,mRNA
2378,459887,460141,254,mRNA
2379,466501,466669,168,CDS
2380,464797,465315,518,CDS
2381,463055,464740,1685,CDS
2382,462388,462501,113,CDS
2383,461505,462328,823,CDS
2384,460714,461047,333,CDS
2385,460203,460656,453,CDS
2386,460021,460141,120,CDS
2387,462883,463013,130,mobile_element
2388,467497,471476,3979,gene
2389,467497,467693,196,mRNA
2390,467751,467994,243,mRNA
2391,469157,469330,173,mRNA
2392,471014,471476,462,mRNA
2393,467851,467994,143,CDS
2394,469157,469330,173,CDS
2395,471014,471151,137,CDS
2396,468370,468994,624,mobile_element
2397,469409,488994,19585,gene
2398,485210,486033,823,mRNA
2399,481209,481704,495,mRNA
2400,480776,481141,365,mRNA
2401,480302,480691,389,mRNA
2402,480035,480238,203,mRNA
2403,478800,478868,68,mRNA
2404,478538,478738,200,mRNA
2405,477292,478083,791,mRNA
2406,476963,477102,139,mRNA
2407,474960,475104,144,mRNA
2408,474453,474768,315,mRNA
2409,473147,473719,572,mRNA
2410,472578,472677,99,mRNA
2411,469409,472520,3111,mRNA
2412,483501,483803,302,mRNA
2413,481209,481704,495,mRNA
2414,480776,481141,365,mRNA
2415,480302,480691,389,mRNA
2416,480035,480238,203,mRNA
2417,478800,478868,68,mRNA
2418,478538,478738,200,mRNA
2419,477292,478083,791,mRNA
2420,476963,477102,139,mRNA
2421,474453,475104,651,mRNA
2422,473147,473719,572,mRNA
2423,472578,472677,99,mRNA
2424,471286,472520,1234,mRNA
2425,482484,482720,236,mRNA
2426,481209,481704,495,mRNA
2427,480776,481141,365,mRNA
2428,480302,480691,389,mRNA
2429,480035,480238,203,mRNA
2430,478800,478868,68,mRNA
2431,478538,478738,200,mRNA
2432,477292,478083,791,mRNA
2433,476963,477102,139,mRNA
2434,474960,475104,144,mRNA
2435,474453,474768,315,mRNA
2436,473147,473719,572,mRNA
2437,472578,472677,99,mRNA
2438,471286,472520,1234,mRNA
2439,481811,481970,159,mRNA
2440,481209,481704,495,mRNA
2441,480776,481141,365,mRNA
2442,480302,480691,389,mRNA
2443,480035,480238,203,mRNA
2444,478800,478868,68,mRNA
2445,478538,478738,200,mRNA
2446,477292,478083,791,mRNA
2447,476963,477102,139,mRNA
2448,474960,475104,144,mRNA
2449,474453,474768,315,mRNA
2450,473147,473719,572,mRNA
2451,472578,472677,99,mRNA
2452,471286,472520,1234,mRNA
2453,485210,485232,22,CDS
2454,481209,481704,495,CDS
2455,480776,481141,365,CDS
2456,480302,480691,389,CDS
2457,480035,480238,203,CDS
2458,478800,478868,68,CDS
2459,478538,478738,200,CDS
2460,477292,478083,791,CDS
2461,476963,477102,139,CDS
2462,474960,475104,144,CDS
2463,474453,474768,315,CDS
2464,473147,473719,572,CDS
2465,472578,472677,99,CDS
2466,472289,472520,231,CDS
2467,481811,481836,25,CDS
2468,481209,481704,495,CDS
2469,480776,481141,365,CDS
2470,480302,480691,389,CDS
2471,480035,480238,203,CDS
2472,478800,478868,68,CDS
2473,478538,478738,200,CDS
2474,477292,478083,791,CDS
2475,476963,477102,139,CDS
2476,474960,475104,144,CDS
2477,474453,474768,315,CDS
2478,473147,473719,572,CDS
2479,472578,472677,99,CDS
2480,472289,472520,231,CDS
2481,481209,481262,53,CDS
2482,480776,481141,365,CDS
2483,480302,480691,389,CDS
2484,480035,480238,203,CDS
2485,478800,478868,68,CDS
2486,478538,478738,200,CDS
2487,477292,478083,791,CDS
2488,476963,477102,139,CDS
2489,474960,475104,144,CDS
2490,474453,474768,315,CDS
2491,473147,473719,572,CDS
2492,472578,472677,99,CDS
2493,472289,472520,231,CDS
2494,488848,488994,146,mRNA
2495,481209,481704,495,mRNA
2496,480776,481141,365,mRNA
2497,480302,480691,389,mRNA
2498,480035,480238,203,mRNA
2499,478800,478868,68,mRNA
2500,478538,478738,200,mRNA
2501,477292,478083,791,mRNA
2502,476963,477102,139,mRNA
2503,474960,475104,144,mRNA
2504,474453,474768,315,mRNA
2505,472895,473719,824,mRNA
2506,485210,486033,823,mRNA
2507,481209,481704,495,mRNA
2508,480776,481141,365,mRNA
2509,480302,480691,389,mRNA
2510,480035,480238,203,mRNA
2511,478800,478868,68,mRNA
2512,478538,478738,200,mRNA
2513,477292,478083,791,mRNA
2514,476963,477102,139,mRNA
2515,474960,475104,144,mRNA
2516,474453,474768,315,mRNA
2517,472895,473719,824,mRNA
2518,483501,483803,302,mRNA
2519,481209,481704,495,mRNA
2520,480776,481141,365,mRNA
2521,480302,480691,389,mRNA
2522,480035,480238,203,mRNA
2523,478800,478868,68,mRNA
2524,478538,478738,200,mRNA
2525,477292,478083,791,mRNA
2526,476963,477102,139,mRNA
2527,474960,475104,144,mRNA
2528,474453,474768,315,mRNA
2529,472895,473719,824,mRNA
2530,481811,481970,159,mRNA
2531,481209,481704,495,mRNA
2532,480776,481141,365,mRNA
2533,480302,480691,389,mRNA
2534,480035,480238,203,mRNA
2535,478538,478738,200,mRNA
2536,477292,478083,791,mRNA
2537,474453,474768,315,mRNA
2538,472895,473719,824,mRNA
2539,481811,481970,159,mRNA
2540,481209,481704,495,mRNA
2541,480776,481141,365,mRNA
2542,480302,480691,389,mRNA
2543,480035,480238,203,mRNA
2544,478800,478868,68,mRNA
2545,478538,478738,200,mRNA
2546,477292,478083,791,mRNA
2547,476963,477102,139,mRNA
2548,474960,475104,144,mRNA
2549,474453,474768,315,mRNA
2550,472895,473719,824,mRNA
2551,485210,485232,22,CDS
2552,481209,481704,495,CDS
2553,480776,481141,365,CDS
2554,480302,480691,389,CDS
2555,480035,480238,203,CDS
2556,478800,478868,68,CDS
2557,478538,478738,200,CDS
2558,477292,478083,791,CDS
2559,476963,477102,139,CDS
2560,474960,475104,144,CDS
2561,474453,474768,315,CDS
2562,473076,473719,643,CDS
2563,481811,481836,25,CDS
2564,481209,481704,495,CDS
2565,480776,481141,365,CDS
2566,480302,480691,389,CDS
2567,480035,480238,203,CDS
2568,478538,478738,200,CDS
2569,477292,478083,791,CDS
2570,474453,474768,315,CDS
2571,473076,473719,643,CDS
