,start,end,lenght,feature
12236,4101408,4101710,302,CDS
12237,4101787,4102093,306,CDS
12238,4102464,4102555,91,CDS
12239,4102955,4104197,1242,gene
12240,4103962,4104197,235,mRNA
12241,4102955,4103896,941,mRNA
12242,4103962,4104119,157,CDS
12243,4103164,4103896,732,CDS
12244,4104342,4105791,1449,gene
12245,4104342,4105791,1449,mRNA
12246,4104486,4105463,977,CDS
12247,4106113,4110981,4868,gene
12248,4106113,4106273,160,mRNA
12249,4109495,4109509,14,mRNA
12250,4109689,4109824,135,mRNA
12251,4109897,4110010,113,mRNA
12252,4110152,4110636,484,mRNA
12253,4106113,4106273,160,mRNA
12254,4109689,4109824,135,mRNA
12255,4109897,4110010,113,mRNA
12256,4110152,4110636,484,mRNA
12257,4106113,4106273,160,mRNA
12258,4109689,4109824,135,mRNA
12259,4109897,4110010,113,mRNA
12260,4110163,4110636,473,mRNA
12261,4106835,4106927,92,mRNA
12262,4109689,4109824,135,mRNA
12263,4109897,4110010,113,mRNA
12264,4110152,4110981,829,mRNA
12265,4108949,4109370,421,mRNA
12266,4109689,4109824,135,mRNA
12267,4109897,4110010,113,mRNA
12268,4110152,4110981,829,mRNA
12269,4109689,4109824,135,CDS
12270,4109897,4110010,113,CDS
12271,4110152,4110291,139,CDS
12272,4109689,4109824,135,CDS
12273,4109897,4110010,113,CDS
12274,4110152,4110291,139,CDS
12275,4109689,4109824,135,CDS
12276,4109897,4110010,113,CDS
12277,4110152,4110291,139,CDS
12278,4109689,4109824,135,CDS
12279,4109897,4110010,113,CDS
12280,4110152,4110291,139,CDS
12281,4109689,4109824,135,CDS
12282,4109897,4110010,113,CDS
12283,4110163,4110206,43,CDS
12284,4111110,4111170,60,mobile_element
12285,4111156,4113734,2578,gene
12286,4113545,4113734,189,mRNA
12287,4111643,4113467,1824,mRNA
12288,4111156,4111584,428,mRNA
12289,4113545,4113604,59,CDS
12290,4111643,4113467,1824,CDS
12291,4111229,4111584,355,CDS
12292,4113701,4114929,1228,gene
12293,4113701,4113935,234,mRNA
12294,4114064,4114929,865,mRNA
12295,4113701,4113769,68,mRNA
12296,4113826,4113935,109,mRNA
12297,4114064,4114870,806,mRNA
12298,4114142,4114870,728,mRNA
12299,4114228,4114794,566,CDS
12300,4114228,4114794,566,CDS
12301,4114228,4114794,566,CDS
12302,4114800,4117487,2687,gene
12303,4116793,4117487,694,mRNA
12304,4116599,4116725,126,mRNA
12305,4115320,4116544,1224,mRNA
12306,4115002,4115214,212,mRNA
12307,4114800,4114929,129,mRNA
12308,4116793,4117442,649,mRNA
12309,4116599,4116725,126,mRNA
12310,4115297,4116544,1247,mRNA
12311,4115002,4115214,212,mRNA
12312,4114800,4114929,129,mRNA
12313,4116793,4116949,156,mRNA
12314,4116599,4116725,126,mRNA
12315,4115320,4116544,1224,mRNA
12316,4115002,4115214,212,mRNA
12317,4114800,4114929,129,mRNA
12318,4116793,4116852,59,CDS
12319,4116599,4116725,126,CDS
12320,4115320,4116544,1224,CDS
12321,4115002,4115214,212,CDS
12322,4114929,4114929,0,CDS
12323,4116793,4116852,59,CDS
12324,4116599,4116725,126,CDS
12325,4115320,4116544,1224,CDS
12326,4115002,4115214,212,CDS
12327,4114929,4114929,0,CDS
12328,4116793,4116852,59,CDS
12329,4116599,4116725,126,CDS
12330,4115310,4116544,1234,CDS
12331,4117020,4130016,12996,gene
12332,4117020,4117281,261,mRNA
12333,4117964,4118279,315,mRNA
12334,4118356,4119017,661,mRNA
12335,4120296,4120424,128,mRNA
12336,4120502,4121236,734,mRNA
12337,4121454,4121930,476,mRNA
12338,4122064,4125787,3723,mRNA
12339,4125924,4128947,3023,mRNA
12340,4117020,4117236,216,mRNA
12341,4117964,4118279,315,mRNA
12342,4118356,4119017,661,mRNA
12343,4120296,4120424,128,mRNA
12344,4120502,4121236,734,mRNA
12345,4121454,4121930,476,mRNA
12346,4122064,4125787,3723,mRNA
12347,4125924,4126742,818,mRNA
12348,4117020,4117395,375,mRNA
12349,4117964,4118279,315,mRNA
12350,4118356,4119017,661,mRNA
12351,4120296,4120424,128,mRNA
12352,4120502,4121236,734,mRNA
12353,4121454,4121930,476,mRNA
12354,4122064,4125787,3723,mRNA
12355,4125924,4126256,332,mRNA
12356,4117550,4117895,345,mRNA
12357,4117964,4118279,315,mRNA
12358,4118356,4119017,661,mRNA
12359,4120296,4120424,128,mRNA
12360,4120502,4121236,734,mRNA
12361,4121454,4121930,476,mRNA
12362,4122064,4125787,3723,mRNA
12363,4125924,4130016,4092,mRNA
12364,4117550,4117895,345,mRNA
12365,4117964,4118279,315,mRNA
12366,4118356,4119017,661,mRNA
12367,4120296,4120424,128,mRNA
12368,4120502,4121236,734,mRNA
12369,4121454,4121930,476,mRNA
12370,4122064,4125787,3723,mRNA
12371,4125924,4126256,332,mRNA
12372,4118418,4119017,599,CDS
12373,4120296,4120424,128,CDS
12374,4120502,4121236,734,CDS
12375,4121454,4121930,476,CDS
12376,4122064,4125787,3723,CDS
12377,4125924,4125994,70,CDS
12378,4118418,4119017,599,CDS
12379,4120296,4120424,128,CDS
12380,4120502,4121236,734,CDS
12381,4121454,4121930,476,CDS
12382,4122064,4125787,3723,CDS
12383,4125924,4125994,70,CDS
12384,4118418,4119017,599,CDS
12385,4120296,4120424,128,CDS
12386,4120502,4121236,734,CDS
12387,4121454,4121930,476,CDS
12388,4122064,4125787,3723,CDS
12389,4125924,4125994,70,CDS
12390,4118418,4119017,599,CDS
12391,4120296,4120424,128,CDS
12392,4120502,4121236,734,CDS
12393,4121454,4121930,476,CDS
12394,4122064,4125787,3723,CDS
12395,4125924,4125994,70,CDS
12396,4118418,4119017,599,CDS
12397,4120296,4120424,128,CDS
12398,4120502,4121236,734,CDS
12399,4121454,4121930,476,CDS
12400,4122064,4125787,3723,CDS
12401,4125924,4125994,70,CDS
12402,4119714,4120100,386,mRNA
12403,4120296,4120424,128,mRNA
12404,4120502,4121236,734,mRNA
12405,4121454,4121930,476,mRNA
12406,4122064,4125787,3723,mRNA
12407,4125924,4130016,4092,mRNA
12408,4119714,4119769,55,mRNA
12409,4120296,4120424,128,mRNA
12410,4120502,4121236,734,mRNA
12411,4121454,4121930,476,mRNA
12412,4122064,4125787,3723,mRNA
12413,4125924,4128947,3023,mRNA
12414,4119714,4119888,174,mRNA
12415,4120296,4120424,128,mRNA
12416,4120502,4121236,734,mRNA
12417,4121454,4121930,476,mRNA
12418,4122064,4125787,3723,mRNA
12419,4125924,4126256,332,mRNA
12420,4120098,4120138,40,mRNA
12421,4120296,4120440,144,mRNA
12422,4120502,4121236,734,mRNA
12423,4121454,4121930,476,mRNA
12424,4122064,4125787,3723,mRNA
12425,4125924,4128947,3023,mRNA
12426,4120098,4120138,40,mRNA
12427,4120296,4120424,128,mRNA
12428,4120502,4121236,734,mRNA
12429,4121454,4121930,476,mRNA
12430,4122064,4125787,3723,mRNA
12431,4125924,4128947,3023,mRNA
12432,4120098,4120424,326,mRNA
12433,4120502,4121236,734,mRNA
12434,4121454,4121930,476,mRNA
12435,4122064,4125787,3723,mRNA
12436,4125924,4126742,818,mRNA
12437,4120505,4121236,731,CDS
12438,4121454,4121930,476,CDS
12439,4122064,4125787,3723,CDS
12440,4125924,4125994,70,CDS
12441,4120505,4121236,731,CDS
12442,4121454,4121930,476,CDS
12443,4122064,4125787,3723,CDS
12444,4125924,4125994,70,CDS
12445,4120505,4121236,731,CDS
12446,4121454,4121930,476,CDS
12447,4122064,4125787,3723,CDS
12448,4125924,4125994,70,CDS
12449,4120505,4121236,731,CDS
12450,4121454,4121930,476,CDS
12451,4122064,4125787,3723,CDS
12452,4125924,4125994,70,CDS
12453,4120505,4121236,731,CDS
12454,4121454,4121930,476,CDS
12455,4122064,4125787,3723,CDS
12456,4125924,4125994,70,CDS
12457,4120505,4121236,731,CDS
12458,4121454,4121930,476,CDS
12459,4122064,4125787,3723,CDS
12460,4125924,4125994,70,CDS
12461,4128176,4128575,399,mobile_element
12462,4131211,4132833,1622,gene
12463,4131211,4131494,283,mRNA
12464,4131558,4132833,1275,mRNA
12465,4131286,4131494,208,CDS
12466,4131558,4132269,711,CDS
12467,4132887,4206093,73206,gene
12468,4205900,4206093,193,mRNA
12469,4203191,4203486,295,mRNA
12470,4154585,4154756,171,mRNA
12471,4154387,4154431,44,mRNA
12472,4149388,4149551,163,mRNA
12473,4143627,4143751,124,mRNA
12474,4142050,4143543,1493,mRNA
12475,4141771,4141954,183,mRNA
12476,4136569,4136770,201,mRNA
12477,4132887,4134903,2016,mRNA
12478,4205900,4206093,193,mRNA
12479,4203191,4203486,295,mRNA
12480,4154585,4154756,171,mRNA
12481,4149388,4149551,163,mRNA
12482,4143627,4143751,124,mRNA
12483,4142050,4143543,1493,mRNA
12484,4141771,4141954,183,mRNA
12485,4136569,4136770,201,mRNA
12486,4134383,4134903,520,mRNA
12487,4205900,4206093,193,mRNA
12488,4203191,4203486,295,mRNA
12489,4154585,4154756,171,mRNA
12490,4149388,4149551,163,mRNA
12491,4143627,4143751,124,mRNA
12492,4142050,4143543,1493,mRNA
12493,4141771,4141954,183,mRNA
12494,4136569,4136770,201,mRNA
12495,4135411,4135497,86,mRNA
12496,4134383,4134903,520,mRNA
12497,4205900,4206093,193,mRNA
12498,4203191,4203486,295,mRNA
12499,4154585,4154756,171,mRNA
12500,4149388,4149551,163,mRNA
12501,4143627,4143751,124,mRNA
12502,4142050,4143543,1493,mRNA
12503,4141771,4141954,183,mRNA
12504,4136569,4136770,201,mRNA
12505,4135411,4135533,122,mRNA
12506,4134383,4134903,520,mRNA
12507,4203191,4203260,69,CDS
12508,4154585,4154756,171,CDS
12509,4149388,4149551,163,CDS
12510,4143627,4143751,124,CDS
12511,4142050,4143543,1493,CDS
12512,4141771,4141954,183,CDS
12513,4136569,4136770,201,CDS
12514,4134780,4134903,123,CDS
12515,4203191,4203260,69,CDS
12516,4154585,4154756,171,CDS
12517,4149388,4149551,163,CDS
12518,4143627,4143751,124,CDS
12519,4142050,4143543,1493,CDS
12520,4141771,4141954,183,CDS
12521,4136569,4136770,201,CDS
12522,4135411,4135497,86,CDS
12523,4134780,4134903,123,CDS
12524,4203191,4203260,69,CDS
12525,4154585,4154756,171,CDS
12526,4149388,4149551,163,CDS
12527,4143627,4143751,124,CDS
12528,4142050,4143543,1493,CDS
12529,4141771,4141954,183,CDS
12530,4136569,4136770,201,CDS
12531,4135411,4135533,122,CDS
12532,4134780,4134903,123,CDS
12533,4203191,4203260,69,CDS
12534,4154585,4154756,171,CDS
12535,4154387,4154431,44,CDS
12536,4149388,4149551,163,CDS
12537,4143627,4143751,124,CDS
12538,4142050,4143543,1493,CDS
12539,4141771,4141954,183,CDS
12540,4136569,4136770,201,CDS
12541,4134780,4134903,123,CDS
12542,4205900,4206093,193,mRNA
12543,4203191,4203486,295,mRNA
12544,4154585,4154756,171,mRNA
12545,4149388,4149551,163,mRNA
12546,4143627,4143751,124,mRNA
12547,4142050,4143543,1493,mRNA
12548,4141771,4141954,183,mRNA
12549,4136569,4136770,201,mRNA
12550,4135870,4136298,428,mRNA
12551,4203191,4203260,69,CDS
12552,4154585,4154756,171,CDS
12553,4149388,4149551,163,CDS
12554,4143627,4143751,124,CDS
12555,4142050,4143543,1493,CDS
12556,4141771,4141954,183,CDS
12557,4136569,4136770,201,CDS
12558,4136211,4136298,87,CDS
12559,4205900,4206093,193,mRNA
12560,4203191,4203486,295,mRNA
12561,4154585,4154756,171,mRNA
12562,4149388,4149551,163,mRNA
12563,4143627,4143751,124,mRNA
12564,4142050,4143543,1493,mRNA
12565,4141771,4141954,183,mRNA
12566,4139053,4139317,264,mRNA
12567,4203191,4203260,69,CDS
12568,4154585,4154756,171,CDS
12569,4149388,4149551,163,CDS
12570,4143627,4143751,124,CDS
12571,4142050,4143543,1493,CDS
12572,4141771,4141954,183,CDS
12573,4139205,4139317,112,CDS
12574,4205900,4206093,193,mRNA
12575,4203191,4203486,295,mRNA
12576,4154585,4154756,171,mRNA
12577,4149388,4149551,163,mRNA
12578,4143627,4143751,124,mRNA
12579,4142050,4143543,1493,mRNA
12580,4140175,4141954,1779,mRNA
12581,4203191,4203260,69,CDS
12582,4154585,4154756,171,CDS
12583,4149388,4149551,163,CDS
12584,4143627,4143751,124,CDS
12585,4142050,4143543,1493,CDS
12586,4141544,4141954,410,CDS
12587,4157947,4164924,6977,mobile_element
12588,4213025,4213421,396,gene
12589,4213025,4213062,37,mRNA
12590,4213118,4213421,303,mRNA
12591,4213128,4213310,182,CDS
12592,4216873,4217394,521,gene
12593,4216873,4217394,521,mRNA
12594,4216895,4217353,458,CDS
12595,4218170,4223331,5161,gene
12596,4218170,4219015,845,mRNA
12597,4219081,4219404,323,mRNA
12598,4219504,4219533,29,mRNA
12599,4219591,4219725,134,mRNA
12600,4219793,4219936,143,mRNA
12601,4219994,4220128,134,mRNA
12602,4220189,4220398,209,mRNA
12603,4220469,4220603,134,mRNA
12604,4220664,4220933,269,mRNA
12605,4221022,4221297,275,mRNA
12606,4221364,4221495,131,mRNA
12607,4221555,4222358,803,mRNA
12608,4222430,4222564,134,mRNA
12609,4222630,4223331,701,mRNA
12610,4218226,4219015,789,CDS
12611,4219081,4219404,323,CDS
12612,4219504,4219533,29,CDS
12613,4219591,4219725,134,CDS
12614,4219793,4219936,143,CDS
12615,4219994,4220128,134,CDS
12616,4220189,4220398,209,CDS
12617,4220469,4220603,134,CDS
12618,4220664,4220933,269,CDS
12619,4221022,4221297,275,CDS
12620,4221364,4221495,131,CDS
12621,4221555,4222358,803,CDS
12622,4222430,4222564,134,CDS
12623,4222630,4223183,553,CDS
12624,4241887,4242826,939,gene
12625,4242721,4242826,105,mRNA
12626,4241887,4242613,726,mRNA
12627,4242721,4242769,48,CDS
12628,4242057,4242613,556,CDS
12629,4244095,4246139,2044,gene
12630,4245718,4246139,421,mRNA
12631,4244095,4245659,1564,mRNA
12632,4245718,4245897,179,mRNA
12633,4244124,4245659,1535,mRNA
12634,4245718,4245769,51,CDS
12635,4244221,4245659,1438,CDS
12636,4245718,4245769,51,CDS
12637,4244221,4245659,1438,CDS
12638,4247313,4247785,472,gene
12639,4247313,4247382,69,mRNA
12640,4247449,4247785,336,mRNA
12641,4247313,4247382,69,mRNA
12642,4247449,4247701,252,mRNA
12643,4247343,4247382,39,CDS
12644,4247449,4247657,208,CDS
12645,4247343,4247382,39,CDS
12646,4247449,4247657,208,CDS
12647,4248377,4248657,280,gene
12648,4248377,4248433,56,mRNA
12649,4248497,4248657,160,mRNA
12650,4248394,4248433,39,CDS
12651,4248497,4248657,160,CDS
12652,4251870,4252790,920,gene
12653,4251870,4252790,920,mRNA
12654,4252267,4252638,371,CDS
12655,4266097,4266669,572,gene
12656,4266097,4266669,572,mRNA
12657,4266160,4266612,452,CDS
12658,4268701,4271083,2382,gene
12659,4268701,4271083,2382,mRNA
12660,4269031,4270488,1457,CDS
12661,4275234,4275964,730,gene
12662,4275234,4275964,730,ncRNA
12663,4276493,4277000,507,gene
12664,4276493,4277000,507,mRNA
12665,4276607,4276906,299,CDS
12666,4277547,4277961,414,gene
12667,4277547,4277961,414,mRNA
12668,4277593,4277862,269,CDS
12669,4284515,4289659,5144,mobile_element
12670,4300117,4302346,2229,gene
12671,4302265,4302346,81,mRNA
12672,4301801,4302081,280,mRNA
12673,4300117,4301699,1582,mRNA
12674,4302265,4302346,81,mRNA
12675,4301801,4302081,280,mRNA
12676,4300152,4301699,1547,mRNA
12677,4301801,4302076,275,CDS
12678,4300314,4301699,1385,CDS
12679,4301801,4302076,275,CDS
12680,4300314,4301699,1385,CDS
12681,4311279,4311799,520,gene
12682,4311279,4311799,520,mRNA
12683,4311364,4311799,435,mRNA
12684,4311419,4311703,284,CDS
12685,4311419,4311703,284,CDS
12686,4311989,4315059,3070,gene
12687,4314589,4315059,470,ncRNA
12688,4313085,4313309,224,ncRNA
12689,4311989,4312349,360,ncRNA
12690,4314589,4315059,470,ncRNA
12691,4313745,4314037,292,ncRNA
12692,4311989,4312349,360,ncRNA
12693,4313626,4314216,590,gene
12694,4313626,4314216,590,ncRNA
12695,4314230,4318801,4571,gene
12696,4318710,4318801,91,mRNA
12697,4317853,4318150,297,mRNA
12698,4317633,4317794,161,mRNA
12699,4316964,4317560,596,mRNA
12700,4316749,4316903,154,mRNA
12701,4315860,4316686,826,mRNA
12702,4314817,4315793,976,mRNA
12703,4314230,4314727,497,mRNA
12704,4317853,4318127,274,mRNA
12705,4317633,4317794,161,mRNA
12706,4316964,4317560,596,mRNA
12707,4316749,4316903,154,mRNA
12708,4315860,4316686,826,mRNA
12709,4314817,4315793,976,mRNA
12710,4314230,4314727,497,mRNA
12711,4317853,4318055,202,CDS
12712,4317633,4317794,161,CDS
12713,4316964,4317560,596,CDS
12714,4316749,4316903,154,CDS
12715,4315860,4316686,826,CDS
12716,4314852,4315793,941,CDS
12717,4317853,4318055,202,CDS
12718,4317633,4317794,161,CDS
12719,4316964,4317560,596,CDS
12720,4316749,4316903,154,CDS
12721,4315860,4316686,826,CDS
12722,4314852,4315793,941,CDS
12723,4319438,4321745,2307,gene
12724,4319438,4319503,65,mRNA
12725,4319566,4321745,2179,mRNA
12726,4319438,4319503,65,mRNA
12727,4319570,4321745,2175,mRNA
12728,4319628,4321589,1961,CDS
12729,4319628,4321589,1961,CDS
12730,4321764,4322231,467,gene
12731,4322091,4322231,140,mRNA
12732,4321931,4322034,103,mRNA
12733,4321764,4321867,103,mRNA
12734,4322091,4322131,40,CDS
12735,4321931,4322034,103,CDS
12736,4321818,4321867,49,CDS
12737,4322626,4365408,42782,gene
12738,4322626,4323155,529,mRNA
12739,4325348,4325616,268,mRNA
12740,4332796,4332840,44,mRNA
12741,4349004,4349587,583,mRNA
12742,4349653,4349712,59,mRNA
12743,4353467,4353613,146,mRNA
12744,4354471,4354550,79,mRNA
12745,4357040,4357276,236,mRNA
12746,4357345,4357511,166,mRNA
12747,4357576,4357880,304,mRNA
12748,4358276,4358440,164,mRNA
12749,4358505,4358871,366,mRNA
12750,4359067,4360330,1263,mRNA
12751,4360395,4360551,156,mRNA
12752,4360616,4360705,89,mRNA
12753,4361966,4365408,3442,mRNA
12754,4322626,4323155,529,mRNA
12755,4332796,4332840,44,mRNA
12756,4349004,4349587,583,mRNA
12757,4349653,4349712,59,mRNA
12758,4353467,4353613,146,mRNA
12759,4353944,4354023,79,mRNA
12760,4357040,4357276,236,mRNA
12761,4357345,4357511,166,mRNA
12762,4357576,4357880,304,mRNA
12763,4358276,4358440,164,mRNA
12764,4358505,4358871,366,mRNA
12765,4359067,4360330,1263,mRNA
12766,4360395,4360551,156,mRNA
12767,4360616,4360705,89,mRNA
12768,4361966,4365408,3442,mRNA
12769,4322626,4323155,529,mRNA
12770,4332796,4332840,44,mRNA
12771,4349004,4349587,583,mRNA
12772,4349653,4349712,59,mRNA
12773,4353467,4353613,146,mRNA
12774,4354471,4354550,79,mRNA
12775,4357040,4357276,236,mRNA
12776,4357345,4357511,166,mRNA
12777,4357576,4357880,304,mRNA
12778,4358276,4358440,164,mRNA
12779,4358505,4358871,366,mRNA
12780,4359067,4360330,1263,mRNA
12781,4360395,4360551,156,mRNA
12782,4360616,4360705,89,mRNA
12783,4361966,4364879,2913,mRNA
12784,4323609,4323801,192,mRNA
12785,4332796,4332840,44,mRNA
12786,4349004,4349587,583,mRNA
12787,4349653,4349712,59,mRNA
12788,4353467,4353613,146,mRNA
12789,4353944,4354023,79,mRNA
12790,4357040,4357276,236,mRNA
12791,4357345,4357511,166,mRNA
12792,4357576,4357880,304,mRNA
12793,4358276,4358440,164,mRNA
12794,4358505,4358871,366,mRNA
12795,4359067,4360330,1263,mRNA
12796,4360395,4360551,156,mRNA
12797,4360616,4360705,89,mRNA
12798,4361966,4365408,3442,mRNA
12799,4327080,4329457,2377,gene
12800,4329159,4329457,298,mRNA
12801,4328192,4328565,373,mRNA
12802,4327622,4328112,490,mRNA
12803,4327080,4327558,478,mRNA
12804,4329159,4329303,144,CDS
12805,4328192,4328565,373,CDS
12806,4327622,4328112,490,CDS
12807,4327291,4327558,267,CDS
12808,4347918,4348030,112,mRNA
12809,4349004,4349587,583,mRNA
12810,4349653,4349712,59,mRNA
12811,4353467,4353613,146,mRNA
12812,4354471,4354550,79,mRNA
12813,4357040,4357276,236,mRNA
12814,4357345,4357511,166,mRNA
12815,4357576,4357880,304,mRNA
12816,4358276,4358440,164,mRNA
12817,4358505,4358871,366,mRNA
12818,4359067,4360330,1263,mRNA
12819,4360395,4360551,156,mRNA
12820,4360616,4360705,89,mRNA
12821,4361966,4365408,3442,mRNA
12822,4347918,4348030,112,mRNA
12823,4349004,4349587,583,mRNA
12824,4349653,4349712,59,mRNA
12825,4353467,4353613,146,mRNA
12826,4353944,4354023,79,mRNA
12827,4357040,4357276,236,mRNA
12828,4357345,4357511,166,mRNA
12829,4357576,4357880,304,mRNA
12830,4358276,4358440,164,mRNA
12831,4358505,4358871,366,mRNA
12832,4359067,4360330,1263,mRNA
12833,4360395,4360551,156,mRNA
12834,4360616,4360705,89,mRNA
12835,4361966,4364879,2913,mRNA
12836,4349408,4349587,179,CDS
12837,4349653,4349712,59,CDS
12838,4353467,4353613,146,CDS
12839,4353944,4354023,79,CDS
12840,4357040,4357276,236,CDS
12841,4357345,4357511,166,CDS
12842,4357576,4357880,304,CDS
12843,4358276,4358440,164,CDS
12844,4358505,4358871,366,CDS
12845,4359067,4360330,1263,CDS
12846,4360395,4360551,156,CDS
12847,4360616,4360705,89,CDS
12848,4361966,4362034,68,CDS
12849,4349408,4349587,179,CDS
12850,4349653,4349712,59,CDS
12851,4353467,4353613,146,CDS
12852,4353944,4354023,79,CDS
12853,4357040,4357276,236,CDS
12854,4357345,4357511,166,CDS
12855,4357576,4357880,304,CDS
12856,4358276,4358440,164,CDS
12857,4358505,4358871,366,CDS
12858,4359067,4360330,1263,CDS
12859,4360395,4360551,156,CDS
12860,4360616,4360705,89,CDS
12861,4361966,4362034,68,CDS
12862,4349408,4349587,179,CDS
12863,4349653,4349712,59,CDS
12864,4353467,4353613,146,CDS
12865,4353944,4354023,79,CDS
12866,4357040,4357276,236,CDS
12867,4357345,4357511,166,CDS
12868,4357576,4357880,304,CDS
12869,4358276,4358440,164,CDS
12870,4358505,4358871,366,CDS
12871,4359067,4360330,1263,CDS
12872,4360395,4360551,156,CDS
12873,4360616,4360705,89,CDS
12874,4361966,4362034,68,CDS
12875,4349408,4349587,179,CDS
12876,4349653,4349712,59,CDS
12877,4353467,4353613,146,CDS
12878,4354471,4354550,79,CDS
12879,4357040,4357276,236,CDS
12880,4357345,4357511,166,CDS
12881,4357576,4357880,304,CDS
12882,4358276,4358440,164,CDS
12883,4358505,4358871,366,CDS
12884,4359067,4360330,1263,CDS
12885,4360395,4360551,156,CDS
12886,4360616,4360705,89,CDS
12887,4361966,4362034,68,CDS
12888,4349408,4349587,179,CDS
12889,4349653,4349712,59,CDS
12890,4353467,4353613,146,CDS
12891,4354471,4354550,79,CDS
12892,4357040,4357276,236,CDS
12893,4357345,4357511,166,CDS
12894,4357576,4357880,304,CDS
12895,4358276,4358440,164,CDS
12896,4358505,4358871,366,CDS
12897,4359067,4360330,1263,CDS
12898,4360395,4360551,156,CDS
12899,4360616,4360705,89,CDS
12900,4361966,4362034,68,CDS
12901,4349408,4349587,179,CDS
12902,4349653,4349712,59,CDS
12903,4353467,4353613,146,CDS
12904,4354471,4354550,79,CDS
12905,4357040,4357276,236,CDS
12906,4357345,4357511,166,CDS
12907,4357576,4357880,304,CDS
12908,4358276,4358440,164,CDS
12909,4358505,4358871,366,CDS
12910,4359067,4360330,1263,CDS
12911,4360395,4360551,156,CDS
12912,4360616,4360705,89,CDS
12913,4361966,4362034,68,CDS
12914,4365806,4365898,92,gene
12915,4365806,4365898,92,precursor_RNA
12916,4365823,4365844,21,ncRNA
12917,4365861,4365883,22,ncRNA
12918,4366179,4366248,69,gene
12919,4366179,4366248,69,precursor_RNA
12920,4366185,4366206,21,ncRNA
12921,4366220,4366242,22,ncRNA
12922,4366417,4371136,4719,gene
12923,4366417,4368142,1725,mRNA
12924,4368814,4369111,297,mRNA
12925,4369174,4369387,213,mRNA
12926,4369453,4369606,153,mRNA
12927,4369675,4369790,115,mRNA
12928,4369860,4371136,1276,mRNA
12929,4366588,4368142,1554,CDS
12930,4368814,4369111,297,CDS
12931,4369174,4369387,213,CDS
12932,4369453,4369606,153,CDS
12933,4369675,4369790,115,CDS
12934,4369860,4370342,482,CDS
12935,4368309,4368399,90,gene
12936,4368309,4368399,90,precursor_RNA
12937,4368325,4368346,21,ncRNA
12938,4368361,4368382,21,ncRNA
12939,4368483,4368581,98,gene
12940,4368483,4368581,98,precursor_RNA
12941,4368504,4368525,21,ncRNA
12942,4368540,4368561,21,ncRNA
12943,4368646,4368735,89,gene
12944,4368646,4368735,89,precursor_RNA
12945,4368662,4368681,19,ncRNA
12946,4368698,4368720,22,ncRNA
12947,4368786,4373471,4685,gene
12948,4373397,4373471,74,ncRNA
12949,4371995,4372253,258,ncRNA
12950,4368786,4369380,594,ncRNA
12951,4373981,4377716,3735,gene
12952,4373981,4374017,36,ncRNA
12953,4374085,4374199,114,ncRNA
12954,4375481,4376571,1090,ncRNA
12955,4376675,4377716,1041,ncRNA
12956,4375908,4376571,663,ncRNA
12957,4376675,4377716,1041,ncRNA
12958,4380758,4382466,1708,gene
12959,4380758,4381567,809,mRNA
12960,4381788,4382466,678,mRNA
12961,4381472,4381567,95,CDS
12962,4381788,4381976,188,CDS
12963,4387676,4611385,223709,gene
12964,4610851,4611385,534,ncRNA
12965,4562605,4562650,45,ncRNA
12966,4459955,4460105,150,ncRNA
12967,4393325,4393604,279,ncRNA
12968,4387676,4388251,575,ncRNA
12969,4393761,4394040,279,ncRNA
12970,4393325,4393604,279,ncRNA
12971,4387676,4388251,575,ncRNA
12972,4412856,4485647,72791,gene
12973,4412856,4412920,64,mRNA
12974,4428198,4429498,1300,mRNA
12975,4450688,4450801,113,mRNA
12976,4450877,4451039,162,mRNA
12977,4478148,4478294,146,mRNA
12978,4478354,4478430,76,mRNA
12979,4482140,4482384,244,mRNA
12980,4482517,4484452,1935,mRNA
12981,4413462,4413899,437,mRNA
12982,4428198,4429498,1300,mRNA
12983,4450688,4450801,113,mRNA
12984,4450877,4451030,153,mRNA
12985,4478148,4478294,146,mRNA
12986,4478354,4478430,76,mRNA
12987,4482131,4482384,253,mRNA
12988,4482520,4485647,3127,mRNA
12989,4413462,4413899,437,mRNA
12990,4428198,4429498,1300,mRNA
12991,4450688,4450801,113,mRNA
12992,4450877,4451039,162,mRNA
12993,4478148,4478294,146,mRNA
12994,4478354,4478430,76,mRNA
12995,4482140,4482384,244,mRNA
12996,4482517,4484452,1935,mRNA
12997,4413462,4413899,437,mRNA
12998,4428198,4429498,1300,mRNA
12999,4450688,4450801,113,mRNA
13000,4450877,4451039,162,mRNA
13001,4478148,4478294,146,mRNA
13002,4478354,4478430,76,mRNA
13003,4482140,4482384,244,mRNA
13004,4482517,4484452,1935,mRNA
13005,4427135,4427352,217,mRNA
13006,4428198,4429498,1300,mRNA
13007,4450688,4450801,113,mRNA
13008,4450877,4451039,162,mRNA
13009,4478148,4478294,146,mRNA
13010,4478354,4478430,76,mRNA
13011,4482131,4482384,253,mRNA
13012,4482520,4485647,3127,mRNA
13013,4427135,4427352,217,mRNA
13014,4428198,4429498,1300,mRNA
13015,4450688,4450801,113,mRNA
13016,4450877,4451030,153,mRNA
13017,4478148,4478294,146,mRNA
13018,4478354,4478430,76,mRNA
13019,4482134,4482384,250,mRNA
13020,4482520,4485647,3127,mRNA
13021,4427135,4427539,404,mRNA
13022,4428198,4429498,1300,mRNA
13023,4450688,4450801,113,mRNA
