,start,end,lenght,feature
12122,4319330,4321064,1734,CDS
12123,4295225,4295621,396,CDS
12124,4299068,4299189,121,CDS
12125,4303336,4303618,282,CDS
12126,4304600,4304841,241,CDS
12127,4307191,4307461,270,CDS
12128,4307563,4308426,863,CDS
12129,4308776,4308859,83,CDS
12130,4312028,4312111,83,CDS
12131,4314202,4314615,413,CDS
12132,4318594,4318708,114,CDS
12133,4318907,4318977,70,CDS
12134,4319330,4319358,28,CDS
12135,4295225,4295621,396,CDS
12136,4299068,4299189,121,CDS
12137,4303336,4303618,282,CDS
12138,4304600,4304841,241,CDS
12139,4307191,4307461,270,CDS
12140,4307563,4308426,863,CDS
12141,4308776,4308859,83,CDS
12142,4314202,4314615,413,CDS
12143,4318594,4318708,114,CDS
12144,4318907,4318977,70,CDS
12145,4319330,4319358,28,CDS
12146,4295225,4295621,396,CDS
12147,4299068,4299189,121,CDS
12148,4303336,4303618,282,CDS
12149,4304600,4304841,241,CDS
12150,4307191,4307461,270,CDS
12151,4307563,4308426,863,CDS
12152,4308776,4308859,83,CDS
12153,4314202,4314615,413,CDS
12154,4318594,4318708,114,CDS
12155,4318907,4318977,70,CDS
12156,4319330,4319358,28,CDS
12157,4295225,4295621,396,CDS
12158,4299068,4299189,121,CDS
12159,4303336,4303618,282,CDS
12160,4304600,4304841,241,CDS
12161,4307191,4307461,270,CDS
12162,4307563,4308426,863,CDS
12163,4308776,4308859,83,CDS
12164,4314202,4314615,413,CDS
12165,4318577,4318608,31,CDS
12166,4295225,4295621,396,CDS
12167,4299068,4299189,121,CDS
12168,4303336,4303618,282,CDS
12169,4304600,4304841,241,CDS
12170,4307191,4307461,270,CDS
12171,4307563,4308426,863,CDS
12172,4308776,4308859,83,CDS
12173,4314202,4314650,448,CDS
12174,4295225,4295621,396,CDS
12175,4299068,4299189,121,CDS
12176,4303336,4303618,282,CDS
12177,4304600,4304841,241,CDS
12178,4305349,4305438,89,CDS
12179,4324554,4331830,7276,gene
12180,4324554,4325129,575,mRNA
12181,4328938,4329445,507,mRNA
12182,4329511,4329920,409,mRNA
12183,4330313,4330541,228,mRNA
12184,4330756,4330962,206,mRNA
12185,4331031,4331830,799,mRNA
12186,4324908,4325129,221,CDS
12187,4328938,4329445,507,CDS
12188,4329511,4329920,409,CDS
12189,4330313,4330541,228,CDS
12190,4330756,4330962,206,CDS
12191,4331031,4331614,583,CDS
12192,4333913,4345776,11863,gene
12193,4333913,4334439,526,mRNA
12194,4336450,4336957,507,mRNA
12195,4341884,4342198,314,mRNA
12196,4342398,4343695,1297,mRNA
12197,4343757,4343857,100,mRNA
12198,4343920,4344208,288,mRNA
12199,4344269,4345776,1507,mRNA
12200,4333913,4334439,526,mRNA
12201,4336450,4336957,507,mRNA
12202,4341884,4342198,314,mRNA
12203,4342398,4343695,1297,mRNA
12204,4343757,4343857,100,mRNA
12205,4343920,4344208,288,mRNA
12206,4344269,4345411,1142,mRNA
12207,4333913,4334104,191,mRNA
12208,4336450,4336957,507,mRNA
12209,4341884,4342198,314,mRNA
12210,4342398,4343695,1297,mRNA
12211,4343757,4343857,100,mRNA
12212,4343920,4344208,288,mRNA
12213,4344269,4345411,1142,mRNA
12214,4336674,4336957,283,CDS
12215,4341884,4342198,314,CDS
12216,4342398,4343695,1297,CDS
12217,4343757,4343857,100,CDS
12218,4343920,4344208,288,CDS
12219,4344269,4344480,211,CDS
12220,4336674,4336957,283,CDS
12221,4341884,4342198,314,CDS
12222,4342398,4343695,1297,CDS
12223,4343757,4343857,100,CDS
12224,4343920,4344208,288,CDS
12225,4344269,4344480,211,CDS
12226,4336674,4336957,283,CDS
12227,4341884,4342198,314,CDS
12228,4342398,4343695,1297,CDS
12229,4343757,4343857,100,CDS
12230,4343920,4344208,288,CDS
12231,4344269,4344480,211,CDS
12232,4338724,4339117,393,mRNA
12233,4341501,4341804,303,mRNA
12234,4341884,4342198,314,mRNA
12235,4342398,4343695,1297,mRNA
12236,4343757,4343857,100,mRNA
12237,4343920,4344208,288,mRNA
12238,4344269,4345776,1507,mRNA
12239,4341563,4341804,241,CDS
12240,4341884,4342198,314,CDS
12241,4342398,4343695,1297,CDS
12242,4343757,4343857,100,CDS
12243,4343920,4344208,288,CDS
12244,4344269,4344480,211,CDS
12245,4343696,4343756,60,gene
12246,4343696,4343756,60,precursor_RNA
12247,4343736,4343756,20,ncRNA
12248,4347501,4347954,453,gene
12249,4347501,4347780,279,ncRNA
12250,4347840,4347954,114,ncRNA
12251,4348318,4348678,360,gene
12252,4348318,4348678,360,ncRNA
12253,4349172,4349685,513,gene
12254,4349172,4349435,263,ncRNA
12255,4349524,4349685,161,ncRNA
12256,4350999,4351449,450,gene
12257,4350999,4351449,450,ncRNA
12258,4352975,4354034,1059,gene
12259,4352975,4353195,220,mRNA
12260,4353250,4353615,365,mRNA
12261,4353679,4354034,355,mRNA
12262,4352975,4353193,218,mRNA
12263,4353250,4353615,365,mRNA
12264,4353679,4354034,355,mRNA
12265,4353049,4353195,146,CDS
12266,4353250,4353615,365,CDS
12267,4353679,4353813,134,CDS
12268,4353415,4353615,200,CDS
12269,4353679,4353813,134,CDS
12270,4361689,4371303,9614,gene
12271,4371014,4371303,289,ncRNA
12272,4361689,4364235,2546,ncRNA
12273,4363529,4364252,723,ncRNA
12274,4361689,4362988,1299,ncRNA
12275,4361925,4380716,18791,gene
12276,4361925,4362721,796,mRNA
12277,4363136,4363202,66,mRNA
12278,4378906,4380716,1810,mRNA
12279,4362549,4362721,172,CDS
12280,4363136,4363202,66,CDS
12281,4378906,4380099,1193,CDS
12282,4371990,4372539,549,mRNA
12283,4378906,4380716,1810,mRNA
12284,4372273,4372539,266,CDS
12285,4378906,4380099,1193,CDS
12286,4380722,4382735,2013,gene
12287,4382697,4382735,38,mRNA
12288,4380722,4382643,1921,mRNA
12289,4380722,4382661,1939,mRNA
12290,4380783,4382639,1856,CDS
12291,4380783,4382639,1856,CDS
12292,4382925,4386062,3137,gene
12293,4385883,4386062,179,mRNA
12294,4385316,4385822,506,mRNA
12295,4384085,4385259,1174,mRNA
12296,4382925,4384022,1097,mRNA
12297,4385883,4385978,95,CDS
12298,4385316,4385822,506,CDS
12299,4384085,4385259,1174,CDS
12300,4383137,4384022,885,CDS
12301,4386182,4387356,1174,gene
12302,4387320,4387356,36,mRNA
12303,4386764,4387013,249,mRNA
12304,4386182,4386705,523,mRNA
12305,4386764,4387070,306,mRNA
12306,4386182,4386705,523,mRNA
12307,4386764,4387008,244,CDS
12308,4386339,4386705,366,CDS
12309,4386764,4387008,244,CDS
12310,4386339,4386705,366,CDS
12311,4388327,4392778,4451,gene
12312,4388327,4388858,531,mRNA
12313,4390165,4390705,540,mRNA
12314,4390798,4391690,892,mRNA
12315,4391756,4392377,621,mRNA
12316,4392447,4392778,331,mRNA
12317,4388725,4388858,133,CDS
12318,4390165,4390705,540,CDS
12319,4390798,4391690,892,CDS
12320,4391756,4392377,621,CDS
12321,4392447,4392686,239,CDS
12322,4392770,4393876,1106,gene
12323,4393773,4393876,103,mRNA
12324,4393502,4393715,213,mRNA
12325,4393262,4393433,171,mRNA
12326,4393042,4393199,157,mRNA
12327,4392770,4392988,218,mRNA
12328,4393773,4393790,17,CDS
12329,4393502,4393715,213,CDS
12330,4393262,4393433,171,CDS
12331,4393042,4393199,157,CDS
12332,4392876,4392988,112,CDS
12333,4394196,4400487,6291,gene
12334,4394196,4394489,293,mRNA
12335,4394545,4395178,633,mRNA
12336,4395236,4395950,714,mRNA
12337,4396010,4396127,117,mRNA
12338,4396810,4396906,96,mRNA
12339,4396969,4399074,2105,mRNA
12340,4399137,4399299,162,mRNA
12341,4399354,4399600,246,mRNA
12342,4399661,4400487,826,mRNA
12343,4394196,4394489,293,mRNA
12344,4394545,4395178,633,mRNA
12345,4395236,4395950,714,mRNA
12346,4396010,4396172,162,mRNA
12347,4396810,4396906,96,mRNA
12348,4396969,4399074,2105,mRNA
12349,4399137,4399299,162,mRNA
12350,4399354,4399600,246,mRNA
12351,4399661,4400105,444,mRNA
12352,4394196,4394489,293,mRNA
12353,4394545,4395178,633,mRNA
12354,4395236,4395950,714,mRNA
12355,4396010,4396127,117,mRNA
12356,4396810,4396906,96,mRNA
12357,4396969,4399074,2105,mRNA
12358,4399137,4399299,162,mRNA
12359,4399354,4399600,246,mRNA
12360,4399661,4400105,444,mRNA
12361,4394338,4394489,151,CDS
12362,4394545,4395178,633,CDS
12363,4395236,4395950,714,CDS
12364,4396010,4396172,162,CDS
12365,4396810,4396906,96,CDS
12366,4396969,4399074,2105,CDS
12367,4399137,4399299,162,CDS
12368,4399354,4399600,246,CDS
12369,4399661,4399733,72,CDS
12370,4394338,4394489,151,CDS
12371,4394545,4395178,633,CDS
12372,4395236,4395950,714,CDS
12373,4396010,4396127,117,CDS
12374,4396810,4396906,96,CDS
12375,4396969,4399074,2105,CDS
12376,4399137,4399299,162,CDS
12377,4399354,4399600,246,CDS
12378,4399661,4399733,72,CDS
12379,4394338,4394489,151,CDS
12380,4394545,4395178,633,CDS
12381,4395236,4395950,714,CDS
12382,4396010,4396127,117,CDS
12383,4396810,4396906,96,CDS
12384,4396969,4399074,2105,CDS
12385,4399137,4399299,162,CDS
12386,4399354,4399600,246,CDS
12387,4399661,4399733,72,CDS
12388,4400953,4403142,2189,gene
12389,4400953,4401289,336,mRNA
12390,4401350,4401768,418,mRNA
12391,4401866,4403142,1276,mRNA
12392,4400953,4401289,336,mRNA
12393,4401350,4401693,343,mRNA
12394,4401866,4403142,1276,mRNA
12395,4401120,4401289,169,CDS
12396,4401350,4401768,418,CDS
12397,4401866,4403091,1225,CDS
12398,4401120,4401289,169,CDS
12399,4401350,4401693,343,CDS
12400,4401866,4403091,1225,CDS
12401,4403251,4403955,704,gene
12402,4403251,4403414,163,mRNA
12403,4403514,4403955,441,mRNA
12404,4403337,4403414,77,CDS
12405,4403514,4403864,350,CDS
12406,4403992,4441282,37290,gene
12407,4441158,4441282,124,mRNA
12408,4439099,4439486,387,mRNA
12409,4408576,4409370,794,mRNA
12410,4408196,4408506,310,mRNA
12411,4403992,4408120,4128,mRNA
12412,4439099,4440146,1047,mRNA
12413,4408576,4409370,794,mRNA
12414,4408196,4408506,310,mRNA
12415,4403992,4408120,4128,mRNA
12416,4408576,4409353,777,CDS
12417,4408196,4408506,310,CDS
12418,4406129,4408120,1991,CDS
12419,4408576,4409353,777,CDS
12420,4408196,4408506,310,CDS
12421,4406129,4408120,1991,CDS
12422,4411155,4411824,669,gene
12423,4411155,4411244,89,mRNA
12424,4411312,4411824,512,mRNA
12425,4411157,4411244,87,CDS
12426,4411312,4411766,454,CDS
12427,4418977,4419048,71,gene
12428,4418977,4419048,71,tRNA
12429,4433908,4435057,1149,gene
12430,4433908,4435057,1149,gene
12431,4433908,4434238,330,mRNA
12432,4434298,4434569,271,mRNA
12433,4434621,4434753,132,mRNA
12434,4434854,4435057,203,mRNA
12435,4433908,4434056,148,mRNA
12436,4434115,4434238,123,mRNA
12437,4434298,4434569,271,mRNA
12438,4434621,4434753,132,mRNA
12439,4434854,4435057,203,mRNA
12440,4433908,4434056,148,mRNA
12441,4434115,4434238,123,mRNA
12442,4434298,4434569,271,mRNA
12443,4434621,4434753,132,mRNA
12444,4434854,4435057,203,mRNA
12445,4433960,4434056,96,CDS
12446,4434115,4434238,123,CDS
12447,4434298,4434400,102,CDS
12448,4434415,4434569,154,mRNA
12449,4434621,4434753,132,mRNA
12450,4434854,4435057,203,mRNA
12451,4434467,4434569,102,CDS
12452,4434621,4434753,132,CDS
12453,4434854,4434956,102,CDS
12454,4434467,4434569,102,CDS
12455,4434621,4434753,132,CDS
12456,4434854,4434956,102,CDS
12457,4434467,4434569,102,CDS
12458,4434621,4434753,132,CDS
12459,4434854,4434956,102,CDS
12460,4437787,4438201,414,gene
12461,4437787,4437846,59,mRNA
12462,4437906,4438055,149,mRNA
12463,4438109,4438201,92,mRNA
12464,4437819,4437846,27,CDS
12465,4437906,4438055,149,CDS
12466,4438109,4438179,70,CDS
12467,4441429,4442060,631,gene
12468,4441976,4442060,84,mRNA
12469,4441429,4441921,492,mRNA
12470,4441976,4442060,84,mRNA
12471,4441443,4441921,478,mRNA
12472,4441976,4442051,75,CDS
12473,4441470,4441921,451,CDS
12474,4441976,4442051,75,CDS
12475,4441470,4441921,451,CDS
12476,4442320,4442985,665,gene
12477,4442320,4442368,48,mRNA
12478,4442478,4442985,507,mRNA
12479,4442393,4442420,27,mRNA
12480,4442478,4442985,507,mRNA
12481,4442429,4442985,556,mRNA
12482,4442498,4442854,356,CDS
12483,4442498,4442854,356,CDS
12484,4442498,4442854,356,CDS
12485,4442870,4444680,1810,gene
12486,4444464,4444680,216,mRNA
12487,4442870,4444401,1531,mRNA
12488,4444464,4444607,143,CDS
12489,4443070,4444401,1331,CDS
12490,4444732,4446765,2033,gene
12491,4444732,4444832,100,mRNA
12492,4444895,4445136,241,mRNA
12493,4445193,4446058,865,mRNA
12494,4446112,4446765,653,mRNA
12495,4444811,4444832,21,CDS
12496,4444895,4445136,241,CDS
12497,4445193,4446058,865,CDS
12498,4446112,4446640,528,CDS
12499,4446670,4448635,1965,gene
12500,4448360,4448635,275,mRNA
12501,4447906,4448293,387,mRNA
12502,4446670,4447851,1181,mRNA
12503,4448360,4448427,67,CDS
12504,4447906,4448293,387,CDS
12505,4446988,4447851,863,CDS
12506,4449295,4453038,3743,gene
12507,4450773,4453038,2265,mRNA
12508,4449295,4450363,1068,mRNA
12509,4450773,4452951,2178,CDS
12510,4449516,4450363,847,CDS
12511,4453169,4454453,1284,gene
12512,4454327,4454453,126,mRNA
12513,4453169,4454265,1096,mRNA
12514,4454327,4454362,35,CDS
12515,4453291,4454265,974,CDS
12516,4454626,4455207,581,gene
12517,4454626,4454826,200,mRNA
12518,4454888,4454994,106,mRNA
12519,4455056,4455207,151,mRNA
12520,4454729,4454826,97,CDS
12521,4454888,4454994,106,CDS
12522,4455056,4455138,82,CDS
12523,4455137,4456807,1670,gene
12524,4456726,4456807,81,mRNA
12525,4456386,4456520,134,mRNA
12526,4455857,4456075,218,mRNA
12527,4455137,4455738,601,mRNA
12528,4456724,4456807,83,mRNA
12529,4456386,4456520,134,mRNA
12530,4456114,4456332,218,mRNA
12531,4455193,4455738,545,mRNA
12532,4456386,4456449,63,CDS
12533,4455857,4456075,218,CDS
12534,4455326,4455738,412,CDS
12535,4456386,4456449,63,CDS
12536,4456114,4456332,218,CDS
12537,4455326,4455738,412,CDS
12538,4457186,4458364,1178,gene
12539,4458289,4458364,75,mRNA
12540,4457740,4458057,317,mRNA
12541,4457375,4457509,134,mRNA
12542,4457186,4457289,103,mRNA
12543,4458289,4458344,55,mRNA
12544,4457740,4458057,317,mRNA
12545,4457375,4457509,134,mRNA
12546,4457186,4457289,103,mRNA
12547,4458289,4458317,28,mRNA
12548,4457740,4458057,317,mRNA
12549,4457375,4457509,134,mRNA
12550,4457186,4457289,103,mRNA
12551,4458289,4458291,2,CDS
12552,4457740,4458057,317,CDS
12553,4457381,4457509,128,CDS
12554,4458289,4458291,2,CDS
12555,4457740,4458057,317,CDS
12556,4457381,4457509,128,CDS
12557,4458289,4458291,2,CDS
12558,4457740,4458057,317,CDS
12559,4457381,4457509,128,CDS
12560,4457603,4457674,71,gene
12561,4457603,4457674,71,ncRNA
12562,4458595,4459638,1043,gene
12563,4459484,4459602,118,mRNA
12564,4459266,4459429,163,mRNA
12565,4458595,4459207,612,mRNA
12566,4459484,4459638,154,mRNA
12567,4459266,4459429,163,mRNA
12568,4458980,4459207,227,mRNA
12569,4459484,4459602,118,mRNA
12570,4459266,4459429,163,mRNA
12571,4458980,4459207,227,mRNA
12572,4459484,4459532,48,CDS
12573,4459266,4459429,163,CDS
12574,4459004,4459207,203,CDS
12575,4459484,4459532,48,CDS
12576,4459266,4459429,163,CDS
12577,4459004,4459207,203,CDS
12578,4459484,4459532,48,CDS
12579,4459266,4459429,163,CDS
12580,4459004,4459207,203,CDS
12581,4459729,4461746,2017,gene
12582,4459729,4460133,404,mRNA
12583,4460204,4461746,1542,mRNA
12584,4459870,4460133,263,mRNA
12585,4460204,4461746,1542,mRNA
12586,4459978,4460133,155,CDS
12587,4460204,4461559,1355,CDS
12588,4459978,4460133,155,CDS
12589,4460204,4461559,1355,CDS
12590,4461657,4463447,1790,gene
12591,4462624,4463447,823,mRNA
12592,4461657,4462563,906,mRNA
12593,4462624,4462994,370,mRNA
12594,4461657,4462563,906,mRNA
12595,4462624,4462960,336,CDS
12596,4461824,4462563,739,CDS
12597,4462624,4462960,336,CDS
12598,4461824,4462563,739,CDS
12599,4463611,4465075,1464,gene
12600,4463611,4463786,175,mRNA
12601,4463841,4465075,1234,mRNA
12602,4463846,4464886,1040,CDS
12603,4465174,4468022,2848,gene
12604,4465174,4465318,144,mRNA
12605,4465380,4467003,1623,mRNA
12606,4467063,4468022,959,mRNA
12607,4465238,4465318,80,CDS
12608,4465380,4467003,1623,CDS
12609,4467063,4467934,871,CDS
12610,4468000,4477022,9022,gene
12611,4476935,4477022,87,mRNA
12612,4474332,4475375,1043,mRNA
12613,4473685,4473976,291,mRNA
12614,4471980,4472158,178,mRNA
12615,4470994,4471128,134,mRNA
12616,4469836,4469965,129,mRNA
12617,4469675,4469767,92,mRNA
12618,4468667,4469618,951,mRNA
12619,4468425,4468601,176,mRNA
12620,4468000,4468361,361,mRNA
12621,4476666,4477022,356,mRNA
12622,4474332,4475318,986,mRNA
12623,4473685,4473976,291,mRNA
12624,4471980,4472158,178,mRNA
12625,4470994,4471128,134,mRNA
12626,4469836,4469965,129,mRNA
12627,4469675,4469767,92,mRNA
12628,4468667,4469618,951,mRNA
12629,4468425,4468601,176,mRNA
12630,4468000,4468361,361,mRNA
12631,4472949,4473192,243,mRNA
12632,4471980,4472158,178,mRNA
12633,4470994,4471128,134,mRNA
12634,4469836,4469965,129,mRNA
12635,4469675,4469767,92,mRNA
12636,4468667,4469618,951,mRNA
12637,4468425,4468601,176,mRNA
12638,4468000,4468361,361,mRNA
12639,4476842,4477022,180,mRNA
12640,4474332,4475296,964,mRNA
12641,4473685,4473976,291,mRNA
12642,4471980,4472158,178,mRNA
12643,4470994,4471128,134,mRNA
12644,4469836,4469965,129,mRNA
12645,4469675,4469767,92,mRNA
12646,4468667,4469618,951,mRNA
12647,4468425,4468601,176,mRNA
12648,4468030,4468361,331,mRNA
12649,4476842,4477022,180,mRNA
12650,4474332,4475318,986,mRNA
12651,4473685,4473976,291,mRNA
12652,4471980,4472158,178,mRNA
12653,4470994,4471128,134,mRNA
12654,4469836,4469965,129,mRNA
12655,4469675,4469767,92,mRNA
12656,4468667,4469618,951,mRNA
12657,4468425,4468601,176,mRNA
12658,4468030,4468361,331,mRNA
12659,4474332,4474977,645,CDS
12660,4473685,4473976,291,CDS
12661,4471980,4472158,178,CDS
12662,4470994,4471128,134,CDS
12663,4469836,4469965,129,CDS
12664,4469675,4469767,92,CDS
12665,4468667,4469618,951,CDS
12666,4468425,4468601,176,CDS
12667,4468134,4468361,227,CDS
12668,4474332,4474977,645,CDS
12669,4473685,4473976,291,CDS
12670,4471980,4472158,178,CDS
12671,4470994,4471128,134,CDS
12672,4469836,4469965,129,CDS
12673,4469675,4469767,92,CDS
12674,4468667,4469618,951,CDS
12675,4468425,4468601,176,CDS
12676,4468134,4468361,227,CDS
12677,4474332,4474977,645,CDS
12678,4473685,4473976,291,CDS
12679,4471980,4472158,178,CDS
12680,4470994,4471128,134,CDS
12681,4469836,4469965,129,CDS
12682,4469675,4469767,92,CDS
12683,4468667,4469618,951,CDS
12684,4468425,4468601,176,CDS
12685,4468134,4468361,227,CDS
12686,4474332,4474977,645,CDS
12687,4473685,4473976,291,CDS
12688,4471980,4472158,178,CDS
12689,4470994,4471128,134,CDS
12690,4469836,4469965,129,CDS
12691,4469675,4469767,92,CDS
12692,4468667,4469618,951,CDS
12693,4468425,4468601,176,CDS
12694,4468134,4468361,227,CDS
12695,4472949,4473031,82,CDS
12696,4471980,4472158,178,CDS
12697,4470994,4471128,134,CDS
12698,4469836,4469965,129,CDS
12699,4469675,4469767,92,CDS
12700,4468667,4469618,951,CDS
12701,4468425,4468601,176,CDS
12702,4468134,4468361,227,CDS
12703,4477462,4614300,136838,gene
12704,4614237,4614300,63,mRNA
12705,4612292,4612560,268,mRNA
12706,4591513,4591848,335,mRNA
12707,4574284,4574342,58,mRNA
12708,4570857,4571085,228,mRNA
12709,4570680,4570781,101,mRNA
12710,4570479,4570595,116,mRNA
12711,4563680,4564189,509,mRNA
12712,4563111,4563467,356,mRNA
12713,4555206,4562483,7277,mRNA
12714,4554351,4554659,308,mRNA
12715,4552397,4554205,1808,mRNA
12716,4552243,4552335,92,mRNA
12717,4548005,4548802,797,mRNA
12718,4540442,4546933,6491,mRNA
12719,4538913,4540356,1443,mRNA
12720,4535244,4538827,3583,mRNA
12721,4533571,4534974,1403,mRNA
12722,4532243,4532386,143,mRNA
12723,4532103,4532180,77,mRNA
12724,4531353,4531970,617,mRNA
12725,4530832,4531053,221,mRNA
12726,4530531,4530713,182,mRNA
12727,4529792,4530277,485,mRNA
12728,4527296,4529728,2432,mRNA
12729,4526606,4527229,623,mRNA
12730,4526224,4526541,317,mRNA
12731,4525604,4525927,323,mRNA
12732,4525087,4525404,317,mRNA
12733,4524691,4525023,332,mRNA
12734,4524298,4524624,326,mRNA
12735,4523752,4524069,317,mRNA
12736,4523031,4523357,326,mRNA
12737,4522641,4522964,323,mRNA
12738,4521813,4522442,629,mRNA
12739,4521417,4521755,338,mRNA
12740,4521043,4521351,308,mRNA
12741,4520377,4520703,326,mRNA
12742,4518710,4520299,1589,mRNA
12743,4515397,4518588,3191,mRNA
12744,4485508,4487193,1685,mRNA
12745,4484948,4485148,200,mRNA
12746,4484692,4484886,194,mRNA
12747,4483635,4484630,995,mRNA
12748,4480334,4483561,3227,mRNA
12749,4479844,4480269,425,mRNA
12750,4477462,4479779,2317,mRNA
12751,4594950,4595054,104,mRNA
12752,4591513,4591848,335,mRNA
12753,4574284,4574342,58,mRNA
12754,4570857,4571085,228,mRNA
12755,4570680,4570781,101,mRNA
12756,4570479,4570595,116,mRNA
12757,4563680,4564189,509,mRNA
12758,4563111,4563467,356,mRNA
12759,4555206,4562483,7277,mRNA
12760,4554351,4554659,308,mRNA
12761,4552397,4554205,1808,mRNA
12762,4552243,4552335,92,mRNA
12763,4548005,4548802,797,mRNA
12764,4540442,4546933,6491,mRNA
12765,4538913,4540356,1443,mRNA
12766,4535244,4538827,3583,mRNA
12767,4533571,4534974,1403,mRNA
12768,4532243,4532386,143,mRNA
12769,4532103,4532180,77,mRNA
12770,4530531,4530713,182,mRNA
12771,4529792,4530277,485,mRNA
12772,4527296,4529728,2432,mRNA
12773,4526606,4527229,623,mRNA
12774,4526224,4526541,317,mRNA
12775,4525604,4525927,323,mRNA
12776,4525087,4525404,317,mRNA
12777,4524691,4525023,332,mRNA
12778,4524298,4524624,326,mRNA
12779,4523752,4524069,317,mRNA
12780,4523031,4523357,326,mRNA
12781,4522641,4522964,323,mRNA
12782,4521813,4522442,629,mRNA
12783,4521417,4521755,338,mRNA
12784,4521043,4521351,308,mRNA
12785,4520377,4520703,326,mRNA
12786,4518710,4520299,1589,mRNA
12787,4515397,4518588,3191,mRNA
12788,4485508,4487193,1685,mRNA
12789,4484948,4485148,200,mRNA
12790,4484692,4484886,194,mRNA
12791,4483635,4484630,995,mRNA
12792,4480334,4483561,3227,mRNA
12793,4479844,4480269,425,mRNA
12794,4477462,4479779,2317,mRNA
12795,4594950,4595054,104,mRNA
12796,4591513,4591848,335,mRNA
12797,4574284,4574342,58,mRNA
12798,4570857,4571085,228,mRNA
12799,4570680,4570781,101,mRNA
12800,4570479,4570595,116,mRNA
12801,4563680,4564189,509,mRNA
12802,4563111,4563467,356,mRNA
12803,4555206,4562483,7277,mRNA
12804,4554351,4554659,308,mRNA
12805,4552397,4554205,1808,mRNA
12806,4552243,4552335,92,mRNA
12807,4548005,4548802,797,mRNA
12808,4540442,4546933,6491,mRNA
12809,4538913,4540356,1443,mRNA
12810,4535244,4538827,3583,mRNA
12811,4533571,4534974,1403,mRNA
12812,4532243,4532386,143,mRNA
12813,4532103,4532180,77,mRNA
12814,4530531,4530713,182,mRNA
12815,4529792,4530277,485,mRNA
12816,4527296,4529728,2432,mRNA
12817,4526606,4527229,623,mRNA
12818,4526224,4526541,317,mRNA
12819,4525604,4525927,323,mRNA
12820,4525087,4525404,317,mRNA
12821,4524691,4525023,332,mRNA
12822,4524298,4524624,326,mRNA
12823,4523752,4524069,317,mRNA
12824,4523031,4523357,326,mRNA
12825,4522641,4522964,323,mRNA
12826,4521813,4522442,629,mRNA
12827,4521417,4521755,338,mRNA
12828,4521043,4521351,308,mRNA
12829,4520377,4520703,326,mRNA
12830,4518710,4520299,1589,mRNA
12831,4515397,4518588,3191,mRNA
12832,4513435,4513761,326,mRNA
12833,4513056,4513376,320,mRNA
12834,4512650,4512994,344,mRNA
12835,4512290,4512586,296,mRNA
12836,4511933,4512235,302,mRNA
12837,4511231,4511878,647,mRNA
12838,4510859,4511176,317,mRNA
12839,4510466,4510801,335,mRNA
12840,4509782,4510396,614,mRNA
12841,4509082,4509726,644,mRNA
12842,4508713,4509024,311,mRNA
12843,4508311,4508649,338,mRNA
12844,4507939,4508247,308,mRNA
12845,4506934,4507878,944,mRNA
12846,4506559,4506870,311,mRNA
12847,4506154,4506498,344,mRNA
12848,4505794,4506093,299,mRNA
12849,4504777,4505727,950,mRNA
12850,4488454,4489113,659,mRNA
12851,4487449,4488387,938,mRNA
12852,4485508,4487193,1685,mRNA
12853,4484948,4485148,200,mRNA
12854,4484692,4484886,194,mRNA
12855,4483635,4484630,995,mRNA
12856,4480334,4483561,3227,mRNA
12857,4479844,4480269,425,mRNA
12858,4477462,4479779,2317,mRNA
12859,4591513,4591963,450,mRNA
12860,4574284,4574342,58,mRNA
12861,4570857,4571085,228,mRNA
12862,4570680,4570781,101,mRNA
12863,4570479,4570595,116,mRNA
12864,4563680,4564189,509,mRNA
12865,4554351,4554659,308,mRNA
12866,4552397,4554205,1808,mRNA
12867,4552243,4552335,92,mRNA
12868,4548005,4548802,797,mRNA
12869,4540442,4546933,6491,mRNA
12870,4538913,4540356,1443,mRNA
12871,4535244,4538827,3583,mRNA
12872,4533571,4534974,1403,mRNA
12873,4532243,4532386,143,mRNA
12874,4532103,4532180,77,mRNA
12875,4531353,4531970,617,mRNA
12876,4530832,4531053,221,mRNA
12877,4530531,4530713,182,mRNA
12878,4529792,4530277,485,mRNA
12879,4527296,4529728,2432,mRNA
12880,4526606,4527229,623,mRNA
12881,4526224,4526541,317,mRNA
12882,4525604,4525927,323,mRNA
12883,4525087,4525404,317,mRNA
12884,4524691,4525023,332,mRNA
12885,4524298,4524624,326,mRNA
12886,4523752,4524069,317,mRNA
12887,4523031,4523357,326,mRNA
12888,4522641,4522964,323,mRNA
12889,4521813,4522442,629,mRNA
12890,4521417,4521755,338,mRNA
12891,4521043,4521351,308,mRNA
12892,4520377,4520703,326,mRNA
12893,4518710,4520299,1589,mRNA
12894,4515397,4518588,3191,mRNA
12895,4513435,4513761,326,mRNA
12896,4513056,4513376,320,mRNA
12897,4512650,4512994,344,mRNA
12898,4512290,4512586,296,mRNA
12899,4511933,4512235,302,mRNA
12900,4511231,4511878,647,mRNA
12901,4510859,4511176,317,mRNA
12902,4510466,4510801,335,mRNA
12903,4509782,4510396,614,mRNA
12904,4509082,4509726,644,mRNA
12905,4508713,4509024,311,mRNA
12906,4508311,4508649,338,mRNA
12907,4507939,4508247,308,mRNA
12908,4506934,4507878,944,mRNA
12909,4506559,4506870,311,mRNA
12910,4506154,4506498,344,mRNA
