,start,end,lenght,feature
1009,478856,479281,425,gene
1010,478856,479281,425,CDS
1011,479323,480660,1337,gene
1012,479323,480660,1337,CDS
1013,480725,481990,1265,gene
1014,480725,481990,1265,CDS
1015,481928,482233,305,gene
1016,481928,482233,305,CDS
1017,482236,483726,1490,gene
1018,482236,483726,1490,CDS
1019,483838,484620,782,gene
1020,483838,484620,782,CDS
1021,484598,485224,626,gene
1022,484598,485224,626,CDS
1023,485224,486678,1454,gene
1024,485224,486678,1454,CDS
1025,486921,487406,485,gene
1026,486921,487406,485,CDS
1027,487446,487754,308,gene
1028,487446,487754,308,CDS
1029,487734,488645,911,gene
1030,487734,488645,911,CDS
1031,488695,489090,395,gene
1032,488695,489090,395,CDS
1033,489165,490655,1490,gene
1034,489165,490655,1490,CDS
1035,490678,491544,866,gene
1036,490678,491544,866,CDS
1037,491592,492155,563,gene
1038,491592,492155,563,CDS
1039,492254,492664,410,gene
1040,492254,492664,410,CDS
1041,492654,492944,290,gene
1042,492654,492944,290,CDS
1043,493051,493476,425,gene
1044,493051,493476,425,CDS
1045,493535,494380,845,gene
1046,493535,494380,845,CDS
1047,494382,495017,635,gene
1048,494382,495017,635,CDS
1049,495017,495604,587,gene
1050,495017,495604,587,CDS
1051,495764,496993,1229,gene
1052,495764,496993,1229,CDS
1053,497159,497920,761,gene
1054,497159,497920,761,CDS
1055,497908,498699,791,gene
1056,497908,498699,791,CDS
1057,498766,499395,629,gene
1058,498766,499395,629,CDS
1059,499385,499831,446,gene
1060,499385,499831,446,CDS
1061,499867,500847,980,gene
1062,499867,500847,980,CDS
1063,500844,502196,1352,gene
1064,500844,502196,1352,CDS
1065,502177,502626,449,gene
1066,502177,502626,449,CDS
1067,502623,502856,233,gene
1068,502623,502856,233,CDS
1069,502861,504099,1238,gene
1070,502861,504099,1238,CDS
1071,504145,504648,503,gene
1072,504145,504648,503,CDS
1073,504669,505208,539,gene
1074,504669,505208,539,CDS
1075,505189,507249,2060,gene
1076,505189,507249,2060,CDS
1077,507246,507461,215,gene
1078,507246,507461,215,CDS
1079,507506,507841,335,gene
1080,507506,507841,335,CDS
1081,507850,508344,494,gene
1082,507850,508344,494,CDS
1083,508326,508877,551,gene
1084,508326,508877,551,CDS
1085,508896,509450,554,gene
1086,508896,509450,554,CDS
1087,509444,510475,1031,gene
1088,509444,510475,1031,CDS
1089,510469,511038,569,gene
1090,510469,511038,569,CDS
1091,511007,511354,347,gene
1092,511007,511354,347,CDS
1093,511413,511682,269,gene
1094,511413,511682,269,CDS
1095,511717,511801,84,gene
1096,511717,511801,84,tRNA
1097,511783,512550,767,gene
1098,511783,512550,767,CDS
1099,512703,513650,947,gene
1100,512703,513650,947,CDS
1101,513637,515847,2210,gene
1102,513637,515847,2210,CDS
1103,515947,517107,1160,gene
1104,515947,517107,1160,CDS
1105,517081,517524,443,gene
1106,517081,517524,443,CDS
1107,517563,517934,371,gene
1108,517563,517934,371,CDS
1109,518077,518502,425,gene
1110,518077,518502,425,CDS
1111,518541,519773,1232,gene
1112,518541,519773,1232,CDS
1113,519753,520445,692,gene
1114,519753,520445,692,CDS
1115,520432,521487,1055,gene
1116,520432,521487,1055,CDS
1117,521649,522161,512,gene
1118,521649,522161,512,CDS
1119,522140,523327,1187,gene
1120,522140,523327,1187,CDS
1121,523373,523768,395,gene
1122,523373,523768,395,CDS
1123,523761,524396,635,gene
1124,523761,524396,635,CDS
1125,524397,524651,254,gene
1126,524397,524651,254,CDS
1127,524752,525171,419,gene
1128,524752,525171,419,CDS
1129,525150,525566,416,gene
1130,525150,525566,416,CDS
1131,525563,526258,695,gene
1132,525563,526258,695,CDS
1133,526261,526959,698,gene
1134,526261,526959,698,CDS
1135,526949,527443,494,gene
1136,526949,527443,494,CDS
1137,527469,528623,1154,gene
1138,527469,528623,1154,CDS
1139,528583,529170,587,gene
1140,528583,529170,587,CDS
1141,529447,529905,458,gene
1142,529447,529905,458,CDS
1143,529902,530570,668,gene
1144,529902,530570,668,CDS
1145,530540,531766,1226,gene
1146,530540,531766,1226,CDS
1147,531763,532146,383,gene
1148,531763,532146,383,CDS
1149,532394,532561,167,gene
1150,532394,532561,167,CDS
1151,532596,533327,731,gene
1152,532596,533327,731,CDS
1153,533372,533566,194,gene
1154,533372,533566,194,CDS
1155,533568,534602,1034,gene
1156,533568,534602,1034,CDS
1157,534647,536410,1763,gene
1158,534647,536410,1763,CDS
1159,537266,537350,84,gene
1160,537266,537350,84,tRNA
1161,537536,538417,881,gene
1162,537536,538417,881,CDS
1163,538472,539101,629,gene
1164,538472,539101,629,CDS
1165,539110,540174,1064,gene
1166,539110,540174,1064,CDS
1167,540203,542140,1937,gene
1168,540203,542140,1937,CDS
1169,542202,543347,1145,gene
1170,542202,543347,1145,CDS
1171,543331,544041,710,gene
1172,543331,544041,710,CDS
1173,544034,544300,266,gene
1174,544034,544300,266,CDS
1175,544356,545054,698,gene
1176,544356,545054,698,CDS
1177,544996,545601,605,gene
1178,544996,545601,605,CDS
1179,545588,546967,1379,gene
1180,545588,546967,1379,CDS
1181,547002,549623,2621,gene
1182,547002,549623,2621,CDS
1183,549540,549884,344,gene
1184,549540,549884,344,CDS
1185,549872,550774,902,gene
1186,549872,550774,902,CDS
1187,550810,551508,698,gene
1188,550810,551508,698,CDS
1189,551570,551959,389,gene
1190,551570,551959,389,CDS
1191,551933,552289,356,gene
1192,551933,552289,356,CDS
1193,552343,553227,884,gene
1194,552343,553227,884,CDS
1195,553200,554408,1208,gene
1196,553200,554408,1208,CDS
1197,554443,555249,806,gene
1198,554443,555249,806,CDS
1199,555221,555994,773,gene
1200,555221,555994,773,CDS
1201,555996,557615,1619,gene
1202,555996,557615,1619,CDS
1203,557616,559022,1406,gene
1204,557616,559022,1406,CDS
1205,559027,559707,680,gene
1206,559027,559707,680,CDS
1207,559746,560639,893,gene
1208,559746,560639,893,CDS
1209,560697,561842,1145,gene
1210,560697,561842,1145,CDS
1211,561855,562046,191,gene
1212,561855,562046,191,CDS
1213,562080,562198,118,gene
1214,562080,562198,118,rRNA
1215,562230,563408,1178,gene
1216,562230,563408,1178,CDS
1217,563405,564094,689,gene
1218,563405,564094,689,CDS
1219,564078,565790,1712,gene
1220,564078,565790,1712,CDS
1221,566306,566521,215,gene
1222,566306,566521,215,CDS
1223,566484,566556,72,gene
1224,566484,566556,72,tRNA
1225,566733,567110,377,gene
1226,566733,567110,377,CDS
1227,567695,567769,74,gene
1228,567695,567769,74,tRNA
1229,567863,569227,1364,gene
1230,567863,569227,1364,CDS
1231,569224,569613,389,gene
1232,569224,569613,389,CDS
1233,569655,570077,422,gene
1234,569655,570077,422,CDS
1235,570143,570628,485,gene
1236,570143,570628,485,CDS
1237,570644,571321,677,gene
1238,570644,571321,677,CDS
1239,571411,573006,1595,gene
1240,571411,573006,1595,CDS
1241,572968,573276,308,gene
1242,572968,573276,308,CDS
1243,573383,573646,263,gene
1244,573383,573646,263,CDS
1245,573678,574889,1211,gene
1246,573678,574889,1211,CDS
1247,574863,576695,1832,gene
1248,574863,576695,1832,CDS
1249,576692,577561,869,gene
1250,576692,577561,869,CDS
1251,577595,579295,1700,gene
1252,577595,579295,1700,CDS
1253,579345,579593,248,gene
1254,579345,579593,248,CDS
1255,579595,580134,539,gene
1256,579595,580134,539,CDS
1257,580028,580693,665,gene
1258,580028,580693,665,CDS
1259,580891,581601,710,gene
1260,580891,581601,710,CDS
1261,581656,582351,695,gene
1262,581656,582351,695,CDS
1263,582323,582859,536,gene
1264,582323,582859,536,CDS
1265,582996,584798,1802,gene
1266,582996,584798,1802,CDS
1267,584830,585819,989,gene
1268,584830,585819,989,CDS
1269,585816,586919,1103,gene
1270,585816,586919,1103,CDS
1271,586921,588321,1400,gene
1272,586921,588321,1400,CDS
1273,588318,589913,1595,gene
1274,588318,589913,1595,CDS
1275,589923,590177,254,gene
1276,589923,590177,254,CDS
1277,590174,590836,662,gene
1278,590174,590836,662,CDS
1279,590817,591695,878,gene
1280,590817,591695,878,CDS
1281,591692,592942,1250,gene
1282,591692,592942,1250,CDS
1283,592939,593952,1013,gene
1284,592939,593952,1013,CDS
1285,593867,595126,1259,gene
1286,593867,595126,1259,CDS
1287,595110,595769,659,gene
1288,595110,595769,659,CDS
1289,595822,596877,1055,gene
1290,595822,596877,1055,CDS
1291,596874,597104,230,gene
1292,596874,597104,230,CDS
1293,597110,599413,2303,gene
1294,597110,599413,2303,CDS
1295,599465,599740,275,gene
1296,599465,599740,275,CDS
1297,599755,599952,197,gene
1298,599755,599952,197,CDS
1299,600016,600375,359,gene
1300,600016,600375,359,CDS
1301,600366,601472,1106,gene
1302,600366,601472,1106,CDS
1303,601469,602761,1292,gene
1304,601469,602761,1292,CDS
1305,602762,603268,506,gene
1306,602762,603268,506,CDS
1307,603340,603510,170,gene
1308,603340,603510,170,CDS
1309,603497,604060,563,gene
1310,603497,604060,563,CDS
1311,604182,605804,1622,gene
1312,604182,605804,1622,CDS
1313,605928,606263,335,gene
1314,605928,606263,335,CDS
1315,606762,606836,74,gene
1316,606762,606836,74,tRNA
1317,606896,608812,1916,gene
1318,606896,608812,1916,CDS
1319,608883,609926,1043,gene
1320,608883,609926,1043,CDS
1321,609919,610614,695,gene
1322,609919,610614,695,CDS
1323,610712,611959,1247,gene
1324,610712,611959,1247,CDS
1325,612008,612094,86,gene
1326,612008,612045,37,tRNA
1327,612059,612094,35,tRNA
1328,612119,612238,119,gene
1329,612119,612238,119,CDS
1330,612377,612940,563,gene
1331,612377,612940,563,CDS
1332,613060,613959,899,gene
1333,613060,613959,899,CDS
1334,613926,614834,908,gene
1335,613926,614834,908,CDS
1336,614794,615708,914,gene
1337,614794,615708,914,CDS
1338,615644,616138,494,gene
1339,615644,616138,494,CDS
1340,616115,616624,509,gene
1341,616115,616624,509,CDS
1342,616673,617905,1232,gene
1343,616673,617905,1232,CDS
1344,617916,617989,73,gene
1345,617916,617989,73,tRNA
1346,618207,618343,136,gene
1347,618207,618343,136,CDS
1348,618384,618459,75,gene
1349,618384,618459,75,tRNA
1350,618495,619487,992,gene
1351,618495,619487,992,CDS
1352,619451,620431,980,gene
1353,619451,620431,980,CDS
1354,620431,621528,1097,gene
1355,620431,621528,1097,CDS
1356,621515,622201,686,gene
1357,621515,622201,686,CDS
1358,622153,622809,656,gene
1359,622153,622809,656,CDS
1360,622787,623641,854,gene
1361,622787,623641,854,CDS
1362,623638,624318,680,gene
1363,623638,624318,680,CDS
1364,624330,624530,200,gene
1365,624330,624530,200,CDS
1366,624536,624955,419,gene
1367,624536,624955,419,CDS
1368,624933,625388,455,gene
1369,624933,625388,455,CDS
1370,625385,625732,347,gene
1371,625385,625732,347,CDS
1372,625729,626511,782,gene
1373,625729,626511,782,CDS
1374,626513,626911,398,gene
1375,626513,626911,398,CDS
1376,626895,627458,563,gene
1377,626895,627458,563,CDS
1378,627469,627975,506,gene
1379,627469,627975,506,CDS
1380,627995,629257,1262,gene
1381,627995,629257,1262,CDS
1382,629293,629697,404,gene
1383,629293,629697,404,CDS
1384,629778,630065,287,gene
1385,629778,630065,287,CDS
1386,630110,631177,1067,gene
1387,630110,631177,1067,CDS
1388,631183,632379,1196,gene
1389,631183,632379,1196,CDS
1390,632369,634711,2342,gene
1391,632369,634711,2342,CDS
1392,634743,635201,458,gene
1393,634743,635201,458,CDS
1394,635226,636242,1016,gene
1395,635226,636242,1016,CDS
1396,636213,637235,1022,gene
1397,636213,637235,1022,CDS
1398,637201,637737,536,gene
1399,637201,637737,536,CDS
1400,637724,638386,662,gene
1401,637724,638386,662,CDS
1402,638422,639495,1073,gene
1403,638422,639495,1073,CDS
1404,639492,640976,1484,gene
1405,639492,640976,1484,CDS
1406,641022,641429,407,gene
1407,641022,641429,407,CDS
1408,641457,641741,284,gene
1409,641457,641741,284,CDS
1410,641783,642679,896,gene
1411,641783,642679,896,CDS
1412,642677,642749,72,gene
1413,642677,642749,72,tRNA
1414,642898,643812,914,gene
1415,642898,643812,914,CDS
1416,643841,644143,302,gene
1417,643841,644143,302,CDS
1418,644229,644375,146,gene
1419,644229,644375,146,CDS
1420,644362,645246,884,gene
1421,644362,645246,884,CDS
1422,645299,647011,1712,gene
1423,645299,647011,1712,CDS
1424,646998,647348,350,gene
1425,646998,647348,350,CDS
1426,647348,647752,404,gene
1427,647348,647752,404,CDS
1428,647760,648398,638,gene
1429,647760,648398,638,CDS
1430,648398,648949,551,gene
1431,648398,648949,551,CDS
1432,648986,649384,398,gene
1433,648986,649384,398,CDS
1434,649347,649976,629,gene
1435,649347,649976,629,CDS
1436,649931,650116,185,gene
1437,649931,650116,185,CDS
1438,650207,651001,794,gene
1439,650207,651001,794,CDS
1440,651027,651383,356,gene
1441,651027,651383,356,CDS
1442,651361,651552,191,gene
1443,651361,651552,191,CDS
1444,651556,652551,995,gene
1445,651556,652551,995,CDS
1446,652512,653192,680,gene
1447,652512,653192,680,CDS
1448,653155,653715,560,gene
1449,653155,653715,560,CDS
1450,653706,654680,974,gene
1451,653706,654680,974,CDS
1452,654738,655061,323,gene
1453,654738,655061,323,CDS
1454,655047,656012,965,gene
1455,655047,656012,965,CDS
1456,656009,656341,332,gene
1457,656009,656341,332,CDS
1458,656352,657143,791,gene
1459,656352,657143,791,CDS
1460,657278,657424,146,gene
1461,657278,657424,146,CDS
1462,657488,658216,728,gene
1463,657488,658216,728,CDS
1464,658264,658593,329,gene
1465,658264,658593,329,CDS
1466,658577,659443,866,gene
1467,658577,659443,866,CDS
1468,659449,663147,3698,gene
1469,659449,663147,3698,CDS
1470,663200,665452,2252,gene
1471,663200,665452,2252,CDS
1472,665449,666696,1247,gene
1473,665449,666696,1247,CDS
1474,666742,667266,524,gene
1475,666742,667266,524,CDS
1476,667239,667439,200,gene
1477,667239,667439,200,CDS
1478,667446,667973,527,gene
1479,667446,667973,527,CDS
1480,667986,668408,422,gene
1481,667986,668408,422,CDS
1482,668387,669634,1247,gene
1483,668387,669634,1247,CDS
1484,669639,670277,638,gene
1485,669639,670277,638,CDS
1486,670347,670730,383,gene
1487,670347,670730,383,CDS
1488,670717,671163,446,gene
1489,670717,671163,446,CDS
1490,671158,671616,458,gene
1491,671158,671616,458,CDS
1492,671650,672630,980,gene
1493,671650,672630,980,CDS
1494,672630,673589,959,gene
1495,672630,673589,959,CDS
1496,673586,674323,737,gene
1497,673586,674323,737,CDS
1498,674386,675681,1295,gene
1499,674386,675681,1295,CDS
1500,675656,676414,758,gene
1501,675656,676414,758,CDS
1502,676478,676999,521,gene
1503,676478,676999,521,CDS
1504,677032,677691,659,gene
1505,677032,677691,659,CDS
1506,677691,678152,461,gene
1507,677691,678152,461,CDS
1508,678133,678591,458,gene
1509,678133,678591,458,CDS
1510,678588,679295,707,gene
1511,678588,679295,707,CDS
1512,679268,680389,1121,gene
1513,679268,680389,1121,CDS
1514,680355,681101,746,gene
1515,680355,681101,746,CDS
1516,681103,681396,293,gene
1517,681103,681396,293,CDS
1518,681405,683066,1661,gene
1519,681405,683066,1661,CDS
1520,683105,685828,2723,gene
1521,683105,685828,2723,CDS
1522,685885,686175,290,gene
1523,685885,686175,290,CDS
1524,686176,686430,254,gene
1525,686176,686430,254,CDS
1526,686496,687203,707,gene
1527,686496,687203,707,CDS
1528,687200,687754,554,gene
1529,687200,687754,554,CDS
1530,687779,687878,99,gene
1531,687779,687816,37,tRNA
1532,687833,687878,45,tRNA
1533,687983,689578,1595,gene
1534,687983,689578,1595,CDS
1535,689796,689868,72,gene
1536,689796,689868,72,tRNA
1537,690076,690753,677,gene
1538,690076,690753,677,CDS
1539,690852,691220,368,gene
1540,690852,691220,368,CDS
1541,691344,691715,371,gene
1542,691344,691715,371,CDS
1543,691946,692041,95,gene
1544,692004,692041,37,tRNA
1545,691946,691991,45,tRNA
1546,692102,692410,308,gene
1547,692102,692410,308,CDS
1548,692430,693743,1313,gene
1549,692430,693743,1313,CDS
1550,693795,694379,584,gene
1551,693795,694379,584,CDS
1552,694464,694943,479,gene
1553,694464,694943,479,CDS
1554,694944,695384,440,gene
1555,694944,695384,440,CDS
1556,695394,695825,431,gene
1557,695394,695825,431,CDS
1558,695838,696155,317,gene
1559,695838,696155,317,CDS
1560,696160,697338,1178,gene
1561,696160,697338,1178,CDS
1562,697345,699987,2642,gene
1563,697345,699987,2642,CDS
1564,699980,703351,3371,gene
1565,699980,703351,3371,CDS
1566,703356,703610,254,gene
1567,703356,703610,254,CDS
1568,703663,704880,1217,gene
1569,703663,704880,1217,CDS
1570,705014,706807,1793,gene
1571,705014,706807,1793,CDS
1572,706781,707218,437,gene
1573,706781,707218,437,CDS
1574,707218,707406,188,gene
1575,707218,707406,188,CDS
1576,707474,707719,245,gene
1577,707474,707719,245,CDS
1578,707724,708374,650,gene
1579,707724,708374,650,CDS
1580,708349,708744,395,gene
1581,708349,708744,395,CDS
1582,708755,710173,1418,gene
1583,708755,710173,1418,CDS
1584,710251,710964,713,gene
1585,710251,710964,713,CDS
1586,710961,711464,503,gene
1587,710961,711464,503,CDS
1588,711635,712285,650,gene
1589,711635,712285,650,CDS
1590,712303,714051,1748,gene
1591,712303,714051,1748,CDS
1592,714122,715066,944,gene
1593,714122,715066,944,CDS
1594,715081,715169,88,gene
1595,715133,715169,36,tRNA
1596,715081,715116,35,tRNA
1597,715172,716542,1370,gene
1598,715172,716542,1370,CDS
1599,716596,717600,1004,gene
1600,716596,717600,1004,CDS
1601,717600,718643,1043,gene
1602,717600,718643,1043,CDS
1603,718763,719776,1013,gene
1604,718763,719776,1013,CDS
1605,719778,721178,1400,gene
1606,719778,721178,1400,CDS
1607,721211,722182,971,gene
1608,721211,722182,971,CDS
1609,722175,722954,779,gene
1610,722175,722954,779,CDS
1611,722998,724215,1217,gene
1612,722998,724215,1217,CDS
1613,724241,724762,521,gene
1614,724241,724762,521,CDS
1615,724793,725767,974,gene
1616,724793,725767,974,CDS
1617,725818,726342,524,gene
1618,725818,726342,524,CDS
1619,726321,727328,1007,gene
1620,726321,727328,1007,CDS
1621,727333,727893,560,gene
1622,727333,727893,560,CDS
1623,727877,728683,806,gene
1624,727877,728683,806,CDS
1625,728638,729159,521,gene
1626,728638,729159,521,CDS
1627,729156,730073,917,gene
1628,729156,730073,917,CDS
1629,730049,730570,521,gene
1630,730049,730570,521,CDS
1631,730587,731777,1190,gene
1632,730587,731777,1190,CDS
1633,732043,732116,73,gene
1634,732043,732116,73,tRNA
1635,732115,732317,202,gene
1636,732115,732317,202,CDS
1637,732635,733933,1298,gene
1638,732635,733933,1298,CDS
1639,733930,734274,344,gene
1640,733930,734274,344,CDS
1641,734258,734761,503,gene
1642,734258,734761,503,CDS
1643,734747,735049,302,gene
1644,734747,735049,302,ncRNA
1645,735038,735610,572,gene
1646,735038,735610,572,CDS
1647,735621,735797,176,gene
1648,735621,735797,176,CDS
1649,735798,736544,746,gene
1650,735798,736544,746,CDS
1651,736507,736812,305,gene
1652,736507,736812,305,CDS
1653,736952,737305,353,gene
1654,736952,737305,353,CDS
1655,737274,737957,683,gene
1656,737274,737957,683,CDS
1657,737993,738067,74,gene
1658,737993,738067,74,tRNA
1659,738027,738208,181,gene
1660,738027,738208,181,CDS
1661,738723,740525,1802,gene
1662,738723,740525,1802,CDS
1663,740566,741717,1151,gene
1664,740566,741717,1151,CDS
1665,741759,741992,233,gene
1666,741759,741992,233,CDS
1667,741985,742233,248,gene
1668,741985,742233,248,CDS
1669,742236,742601,365,gene
1670,742236,742601,365,CDS
1671,742631,744250,1619,gene
1672,742631,744250,1619,CDS
1673,744247,745911,1664,gene
1674,744247,745911,1664,CDS
1675,746014,746526,512,gene
1676,746014,746526,512,CDS
1677,746590,746976,386,gene
1678,746590,746976,386,CDS
1679,746978,748258,1280,gene
1680,746978,748258,1280,CDS
1681,748288,748878,590,gene
1682,748288,748878,590,CDS
1683,748881,749270,389,gene
1684,748881,749270,389,CDS
1685,749324,749764,440,gene
1686,749324,749764,440,CDS
1687,749764,751239,1475,gene
1688,749764,751239,1475,CDS
1689,751219,751935,716,gene
1690,751219,751935,716,CDS
1691,751919,752434,515,gene
1692,751919,752434,515,CDS
1693,752431,753603,1172,gene
1694,752431,753603,1172,CDS
1695,753671,754165,494,gene
1696,753671,754165,494,CDS
1697,754162,755256,1094,gene
1698,754162,755256,1094,CDS
1699,755330,755842,512,gene
1700,755330,755842,512,CDS
1701,755787,756794,1007,gene
1702,755787,756794,1007,CDS
1703,756766,757212,446,gene
1704,756766,757212,446,CDS
1705,757256,757330,74,gene
1706,757256,757330,74,tRNA
1707,757345,757518,173,gene
1708,757345,757518,173,CDS
1709,757708,757796,88,gene
1710,757708,757747,39,tRNA
1711,757761,757796,35,tRNA
1712,757861,758091,230,gene
1713,757861,758091,230,CDS
1714,758104,758289,185,gene
1715,758104,758289,185,CDS
1716,758290,759204,914,gene
1717,758290,759204,914,CDS
1718,759236,759343,107,gene
1719,759236,759273,37,tRNA
1720,759298,759343,45,tRNA
1721,759348,759432,84,gene
1722,759348,759432,84,tRNA
1723,759673,759778,105,gene
1724,759739,759778,39,tRNA
1725,759673,759717,44,tRNA
1726,760038,760337,299,gene
1727,760038,760337,299,CDS
1728,760344,760685,341,gene
1729,760344,760685,341,CDS
1730,760724,761383,659,gene
1731,760724,761383,659,CDS
1732,761380,762036,656,gene
1733,761380,762036,656,CDS
1734,761988,762581,593,gene
1735,761988,762581,593,CDS
1736,762559,763245,686,gene
1737,762559,763245,686,CDS
1738,763278,763904,626,gene
1739,763278,763904,626,CDS
1740,763876,765093,1217,gene
1741,763876,765093,1217,CDS
1742,765090,766295,1205,gene
1743,765090,766295,1205,CDS
1744,766366,767022,656,gene
1745,766366,767022,656,CDS
1746,767019,767471,452,gene
1747,767019,767471,452,CDS
1748,767428,767997,569,gene
1749,767428,767997,569,CDS
1750,767975,768406,431,gene
1751,767975,768406,431,CDS
1752,768507,769235,728,gene
1753,768507,769235,728,CDS
1754,769245,769943,698,gene
1755,769245,769943,698,CDS
1756,769945,770688,743,gene
1757,769945,770688,743,CDS
1758,770666,771397,731,gene
1759,770666,771397,731,CDS
1760,771399,772229,830,gene
1761,771399,772229,830,CDS
1762,772240,772458,218,gene
1763,772240,772458,218,CDS
1764,772622,772957,335,gene
1765,772622,772957,335,CDS
1766,772929,773174,245,gene
1767,772929,773174,245,CDS
1768,773152,773538,386,gene
1769,773152,773538,386,CDS
1770,773565,774260,695,gene
1771,773565,774260,695,CDS
1772,774325,776535,2210,gene
1773,774325,776535,2210,CDS
1774,776541,777260,719,gene
1775,776541,777260,719,CDS
1776,777243,778742,1499,gene
1777,777243,778742,1499,CDS
1778,778666,779259,593,gene
1779,778666,779259,593,CDS
1780,779273,780289,1016,gene
1781,779273,780289,1016,CDS
1782,780351,783500,3149,gene
1783,780351,783500,3149,CDS
1784,783501,784238,737,gene
1785,783501,784238,737,CDS
1786,784288,785307,1019,gene
1787,784288,785307,1019,CDS
1788,785313,786110,797,gene
1789,785313,786110,797,CDS
1790,786107,786355,248,gene
1791,786107,786355,248,CDS
1792,786367,787083,716,gene
1793,786367,787083,716,CDS
1794,787124,787543,419,gene
1795,787124,787543,419,CDS
1796,787546,788016,470,gene
1797,787546,788016,470,CDS
1798,788017,788700,683,gene
1799,788017,788700,683,CDS
1800,788684,788902,218,gene
1801,788684,788902,218,CDS
1802,788886,789146,260,gene
1803,788886,789146,260,CDS
1804,789143,789478,335,gene
1805,789143,789478,335,CDS
1806,789478,789894,416,gene
1807,789478,789894,416,CDS
1808,789909,790280,371,gene
1809,789909,790280,371,CDS
1810,790280,790996,716,gene
1811,790280,790996,716,CDS
1812,790999,791535,536,gene
1813,790999,791535,536,CDS
1814,791546,791710,164,gene
1815,791546,791710,164,CDS
1816,791716,792117,401,gene
1817,791716,792117,401,CDS
1818,792130,792675,545,gene
1819,792130,792675,545,CDS
1820,792675,793076,401,gene
1821,792675,793076,401,CDS
1822,793079,793537,458,gene
1823,793079,793537,458,CDS
1824,793539,794129,590,gene
1825,793539,794129,590,CDS
1826,794132,794776,644,gene
1827,794132,794776,644,CDS
1828,794783,795253,470,gene
1829,794783,795253,470,CDS
1830,795255,795692,437,gene
1831,795255,795692,437,CDS
1832,795708,797105,1397,gene
1833,795708,797105,1397,CDS
1834,797108,797695,587,gene
1835,797108,797695,587,CDS
1836,798171,798434,263,gene
1837,798171,798434,263,CDS
1838,798431,798961,530,gene
1839,798431,798961,530,CDS
1840,799004,799240,236,gene
1841,799004,799240,236,CDS
1842,799252,800040,788,gene
1843,799252,800040,788,CDS
1844,800322,800741,419,gene
1845,800322,800741,419,CDS
1846,800738,801052,314,gene
1847,800738,801052,314,CDS
1848,801177,801250,73,gene
1849,801177,801250,73,tRNA
1850,801287,801422,135,gene
1851,801287,801422,135,CDS
1852,801888,801962,74,gene
1853,801888,801962,74,tRNA
1854,801995,802240,245,gene
1855,801995,802240,245,CDS
1856,802306,802617,311,gene
1857,802306,802617,311,CDS
1858,802641,803507,866,gene
1859,802641,803507,866,CDS
1860,803467,804270,803,gene
1861,803467,804270,803,CDS
1862,804257,804541,284,gene
1863,804257,804541,284,CDS
1864,804694,805281,587,gene
1865,804694,805281,587,CDS
1866,805329,807119,1790,gene
1867,805329,807119,1790,CDS
1868,807112,807531,419,gene
1869,807112,807531,419,CDS
1870,807584,808633,1049,gene
1871,807584,808633,1049,CDS
1872,808635,809423,788,gene
1873,808635,809423,788,CDS
1874,809420,809845,425,gene
1875,809420,809845,425,CDS
1876,809912,810082,170,gene
1877,809912,810082,170,CDS
1878,810079,810930,851,gene
1879,810079,810930,851,CDS
1880,810927,812090,1163,gene
1881,810927,812090,1163,CDS
1882,812038,813078,1040,gene
1883,812038,813078,1040,CDS
1884,813060,813833,773,gene
1885,813060,813833,773,CDS
1886,813875,814261,386,gene
1887,813875,814261,386,CDS
1888,814258,814533,275,gene
1889,814258,814533,275,CDS
1890,814585,814675,90,gene
1891,814585,814622,37,tRNA
1892,814637,814675,38,tRNA
1893,814694,816037,1343,gene
1894,814694,816037,1343,CDS
1895,816021,816818,797,gene
1896,816021,816818,797,CDS
1897,816860,817555,695,gene
1898,816860,817555,695,CDS
1899,817541,818371,830,gene
1900,817541,818371,830,CDS
1901,818403,818858,455,gene
1902,818403,818858,455,CDS
1903,818841,819086,245,gene
1904,818841,819086,245,CDS
1905,819095,819286,191,gene
1906,819095,819286,191,CDS
1907,819343,820305,962,gene
1908,819343,820305,962,CDS
1909,820305,820823,518,gene
1910,820305,820823,518,CDS
1911,820850,821548,698,gene
1912,820850,821548,698,CDS
1913,821535,821978,443,gene
1914,821535,821978,443,CDS
1915,821961,822293,332,gene
1916,821961,822293,332,CDS
1917,822290,823381,1091,gene
1918,822290,823381,1091,CDS
1919,823353,823829,476,gene
1920,823353,823829,476,CDS
1921,823883,824749,866,gene
1922,823883,824749,866,CDS
1923,824758,825687,929,gene
1924,824758,825687,929,CDS
1925,825684,825962,278,gene
1926,825684,825962,278,CDS
1927,826034,827023,989,gene
1928,826034,827023,989,CDS
1929,827020,827328,308,gene
1930,827020,827328,308,CDS
1931,827475,829451,1976,gene
1932,827475,829451,1976,CDS
1933,829454,830086,632,gene
1934,829454,830086,632,CDS
1935,830098,830475,377,gene
1936,830098,830475,377,CDS
1937,830472,830654,182,gene
1938,830472,830654,182,CDS
1939,830731,831450,719,gene
1940,830731,831450,719,CDS
1941,831606,832277,671,gene
1942,831606,832277,671,CDS
1943,832291,832674,383,gene
1944,832291,832674,383,CDS
1945,832788,833357,569,gene
1946,832788,833357,569,CDS
1947,833410,835236,1826,gene
1948,833410,835236,1826,CDS
1949,835217,835975,758,gene
1950,835217,835975,758,CDS
1951,835953,836669,716,gene
1952,835953,836669,716,CDS
1953,836711,837025,314,gene
1954,836711,837025,314,CDS
